Site▲▼,98/99▲▼,99/00▲▼,00/01▲▼,01/02▲▼,02/03▲▼,03/04▲▼,04/05▲▼,05/06▲▼,06/07▲▼,07/08▲▼,08/09▲▼,09/10▲▼,10/11▲▼,11/12▲▼,12/13▲▼,13/14▲▼,14/15▲▼,15/16▲▼,16/17▲▼,17/18▲▼,Mon,Moving5yr avg▲▼,13/14-17/185yr avg▲▼,WebPageNo,RoughTimeAccessed
Bretton Park,0,0.0,0,0,0.0,nan,nan,nan,nan,nan,nan,1,1,0,0,nan,0,(0),nan,nan,nan,0,0,15,2019-11-24 16:54:01
Bridgend Farm Pool,nan,nan,nan,nan,0.0,0,nan,nan,0,0,0,0,2,1,0,0,0,0,0,0,nan,0,0,15,2019-11-24 16:54:01
Broadford Bay,nan,nan,nan,(0),0.0,(0),(0),(0),0,(0),(1),0,0,0,(0),(0),(0),(0),nan,nan,nan,0,0,15,2019-11-24 16:54:01
Broadlands Lake,0,0.0,0,0,0.0,0,0,0,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,0,nan,0,0,15,2019-11-24 16:54:01
Brocket Park,0,0.0,0,(11),11.0,13,0,nan,0,7,2,0,0,0,0,1,0,0,0,0,nan,0,0,15,2019-11-24 16:54:01
Brockholes Quarry,nan,1.0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,(0),0,0,0,0,1,0,nan,nan,0,0,15,2019-11-24 16:54:01
Brogborough Clay Pit,0,1.0,0,0,0.0,0,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,nan,0,0,15,2019-11-24 16:54:01
Bromham Gravel Pits,0,0.0,0,0,0.0,1,0,0,0,0,0,(0),0,0,0,0,0,0,0,0,nan,0,0,15,2019-11-24 16:54:01
Brookvale Park Lake,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1,0,0,0,0,0,nan,nan,nan,0,0,15,2019-11-24 16:54:01
Broom Gravel Pits,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1,0,4,1,1,0,1,0,0,nan,0,0,15,2019-11-24 16:54:01
Broomlee Lough,nan,nan,0,0,0.0,nan,nan,0,0,1,0,0,0,0,0,0,0,0,0,0,nan,0,0,15,2019-11-24 16:54:01
Brothers Water,0,0.0,0,0,0.0,0,0,0,0,0,0,40,0,0,0,(0),0,0,0,0,nan,0,0,15,2019-11-24 16:54:01
Buckden and Stirtloe Pits,1,1.0,0,0,0.0,nan,nan,nan,nan,nan,0,0,0,0,nan,(0),0,0,0,0,nan,0,0,15,2019-11-24 16:54:01
Burghfield Gravel Pits,0,0.0,nan,nan,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,15,2019-11-24 16:54:01
Burghley Park,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,(0),0,0,nan,nan,nan,0,0,0,nan,0,0,15,2019-11-24 16:54:01
Burham Marsh,0,0.0,1,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,1,0,0,0,0,nan,0,0,15,2019-11-24 16:54:01
Burleydam Pool,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0.0,nan,0,0,16,2019-11-24 16:54:14
Burton Gravel Pits (Lincoln),0.0,0.0,0.0,(0),0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,nan,0,0,16,2019-11-24 16:54:14
Caernarfon Bay,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,nan,nan,nan,0.0,0,0.0,nan,0,0,16,2019-11-24 16:54:14
Caerphilly Castle Moat,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,0.0,nan,0,0,16,2019-11-24 16:54:14
Caistron Quarry,nan,nan,0.0,0,21,1.0,1.0,0.0,0,0,1Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,1,0,1,1,0.0,1.0,0.0,0,0.0,nan,0,0,16,2019-11-24 16:54:14
Caldecotte Gravel Pits,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,nan,nan,nan,nan,nan,0.0,0,0.0,nan,0,0,16,2019-11-24 16:54:14
Calvert Brick Works,0.0,0.0,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,nan,0,0,16,2019-11-24 16:54:14
Cam Washes (Upware),0.0,1.0,0.0,1,0,0.0,0.0,nan,1,0,0,0,1,0,0,0.0,0.0,0.0,2,0.0,nan,0,0,16,2019-11-24 16:54:14
Camel Estuary,0.0,1.0,0.0,0,2,2.0,0.0,0.0,0,0,0,0,17,0,0,0.0,0.0,0.0,1,0.0,nan,0,0,16,2019-11-24 16:54:14
Cant Clough Reservoir,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,1Supplementary visit under the WeBS Core Count SurveyWeBS,0.0,nan,0,0,16,2019-11-24 16:54:14
Capesthorne Hall Pools,0.0,0.0,0.0,0,0,0.0,0.0,0.0,nan,0,0,0,0,1,0,0.0,nan,nan,nan,nan,nan,0,0,16,2019-11-24 16:54:14
Capheaton (Sir Edward's Lake),nan,nan,0.0,0,0,0.0,0.0,0.0,nan,nan,nan,nan,0,0,0,0.0,0.0,0.0,0,0.0,nan,0,0,16,2019-11-24 16:54:14
Carlton Lake,0.0,0.0,0.0,0,nan,nan,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,nan,0,0,16,2019-11-24 16:54:14
Carlton and Oulton Marshes,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,(0),0.0,nan,0,0,16,2019-11-24 16:54:14
Carnbee Reservoir,0.0,0.0,1.0,0,0,0.0,0.0,0.0,95,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,nan,0,0,16,2019-11-24 16:54:14
Carnoustie to Easthaven,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,(0),0.0,0.0,0.0,0,0.0,nan,0,0,16,2019-11-24 16:54:14
Carr Mill Dam,nan,nan,nan,nan,nan,nan,nan,nan,0,0,(0),nan,0,nan,nan,0.0,0.0,0.0,0,0.0,nan,0,0,16,2019-11-24 16:54:14
Carr Vale Flash and Reserve Pond,0.0,0.0,0.0,nan,nan,nan,0.0,nan,nan,(0),10,(0),(0),0,0,0.0,0.0,0.0,nan,nan,nan,0,0,16,2019-11-24 16:54:14
Carron Valley Reservoir Fintry,nan,0.0,0.0,0,0,0.0,0.0,0.0,(0),0,0,(0),0,(0),0,0.0,0.0,0.0,0,0.0,nan,0,0,16,2019-11-24 16:54:14
Carse of Lecropt,nan,nan,nan,nan,nan,nan,0.0,nan,1,nan,nan,0,nan,0,nan,0.0,0.0,nan,nan,0.0,nan,0,0,16,2019-11-24 16:54:14
Cassington and Yarnton Gravel Pits,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,1,1,2,1,0,0,0.0,0.0,0.0,nan,nan,nan,0,0,16,2019-11-24 16:54:14
Castle Howard Lake,nan,nan,nan,1,nan,nan,0.0,nan,0,2,2,3,2,0,1,0.0,0.0,1.0,0,0.0,nan,0,0,16,2019-11-24 16:54:14
Castle Lake,nan,nan,nan,nan,nan,nan,0.0,0.0,0,1Supplementary visit under the WeBS Core Count SurveyWeBS,60,0,2,2,0,0.0,0.0,0.0,0,0.0,nan,0,0,16,2019-11-24 16:54:14
Castle Loch Lochmaben,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0.0,nan,0,0,16,2019-11-24 16:54:14
Castleshaw Reservoirs,0.0,0.0,0.0,0,0,1.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,nan,0,0,16,2019-11-24 16:54:14
Catchpenny Pool,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0.0,0.0,0.0,0,0.0,nan,0,0,16,2019-11-24 16:54:14
Catcleugh Reservoir,nan,0.0,nan,nan,nan,nan,nan,0.0,0,0,0,0,0,nan,0,0.0,0.0,0.0,0,0.0,nan,0,0,16,2019-11-24 16:54:14
Chapel Farm Reservoir (North Berwick),nan,nan,nan,nan,nan,nan,nan,nan,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,nan,0,0,16,2019-11-24 16:54:14
Chapelcroft,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,0.0,nan,nan,nan,nan,0,0,16,2019-11-24 16:54:14
Chard Reservoir,0.0,0.0,nan,nan,(0),0.0,nan,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,nan,0,0,16,2019-11-24 16:54:14
Chartershaugh Bridge Pond,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,(0),1Supplementary visit under the WeBS Core Count SurveyWeBS,(0),nan,1,1,17,2019-11-24 16:54:28
Chasewater,1,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,17,2019-11-24 16:54:28
Cheddar Reservoir,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,nan,0,0,17,2019-11-24 16:54:28
Chelmarsh Reservoir,nan,nan,0.0,0.0,0.0,(0),0.0,0.0,0.0,nan,nan,0,0,0,0,nan,nan,nan,nan,0,nan,0,0,17,2019-11-24 16:54:28
Cherwell Valley,0,0,0.0,0.0,1.0,0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,17,2019-11-24 16:54:28
Chetwynd Pool,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,(0),0,0,0,0,0,0,0,0,0,nan,0,0,17,2019-11-24 16:54:28
Chichester Gravel Pits,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,17,2019-11-24 16:54:28
Chilham and Chartham Gravel Pits,0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,0,0,nan,0,0,0,0,0,0,nan,0,0,17,2019-11-24 16:54:28
Chilton Foliat,0,(0),0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,nan,nan,0,0,17,2019-11-24 16:54:28
Chimney Corner Gravel Pits,0,0,0.0,1.0,1.0,0,nan,nan,nan,nan,0,0,0,nan,nan,nan,nan,nan,nan,0,nan,0,0,17,2019-11-24 16:54:28
Cholmondeley Park,1,1,nan,0.0,2.0,0,1.0,0.0,0.0,0,1,(0),1,(0),(0),(0),(0),(0),(0),(0),nan,0,0,17,2019-11-24 16:54:28
Chorlton Water Park,0,0,2.0,0.0,1.0,1,1.0,1.0,1.0,1,0,1,1,0,0,0,nan,0,0,0,nan,0,0,17,2019-11-24 16:54:28
Christchurch Harbour,nan,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,(0),0,0,0,0,0,0,0,0,0,nan,0,0,17,2019-11-24 16:54:28
Claish Moss and Lower Loch Shiel,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,(0),0,0,2,1,0,(1),0,0,nan,0,0,17,2019-11-24 16:54:28
Clatto Reservoir,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,(0),0,0,0,nan,0,0,17,2019-11-24 16:54:28
Clatworthy Reservoir,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,1,1,0,0,0,0,0,0,nan,0,0,17,2019-11-24 16:54:28
Cleddau Estuary,0,0,0.0,0.0,2.0,4,8.0,2.0,6.0,4,0,0,0,1,0,0,0,0,1,0,nan,0,0,17,2019-11-24 16:54:28
Clifford Hill Gravel Pits Consolidated,0,8,0.0,11.0,0.0,0,0.0,0.0,7.0,1,1,0,0,0,0,0,0,1,1,0,nan,0,0,17,2019-11-24 16:54:28
Clifton Pits,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,4,0,0,0,nan,0,nan,0,0,17,2019-11-24 16:54:28
Cloddach Gravel Pit,0,0,0.0,0.0,0.0,0,0.0,1.0,nan,nan,0,0,0,0,0,0,0,0,0,0,nan,0,0,17,2019-11-24 16:54:28
Clumber Park Lake,1,2,2.0,0.0,0.0,1,nan,0.0,0.0,0,0,0,(0),1,0,0,0,0,0,0,nan,0,0,17,2019-11-24 16:54:28
Clwyd Estuary,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,(0),(0),0,nan,0,0,0,(0),0,0,(0),nan,0,0,17,2019-11-24 16:54:28
Coate Water,0,0,nan,nan,0.0,nan,nan,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,nan,0,0,17,2019-11-24 16:54:28
Cobbinshaw Reservoir,(0),0,0.0,0.0,0.0,0,2.0,0.0,0.0,0,0,0,0,2,(0),0,0,0,0,0,nan,0,0,17,2019-11-24 16:54:28
Coldwell Reservoirs,nan,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,17,2019-11-24 16:54:28
College Lake Reserve,0,1,1.0,0.0,0.0,0,2.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,nan,0,0,17,2019-11-24 16:54:28
Collingham Gravel Pits,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,1,0,0,0,0,nan,0,0,17,2019-11-24 16:54:28
Colne Valley Gravel Pits,1,2,1.0,1.0,1.0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2,Mar,0,0,17,2019-11-24 16:54:28
Colt Crag Reservoir,nan,nan,0.0,1.0,1.0,1,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,17,2019-11-24 16:54:28
Colwick Country Park,0,0,nan,nan,nan,nan,nan,0.0,0.0,0,0,nan,0,0,(0),0,nan,nan,nan,0,nan,0,0,17,2019-11-24 16:54:28
Combermere,0,0,0,0,0,0,0,0,nan,0,0.0,0,0,0,0,0,0.0,0.0,0,0,nan,0,0,18,2019-11-24 16:54:41
Coniston Water,nan,0,nan,0,0,(0),0,(0),(0),0,nan,nan,nan,0,0,0,nan,nan,nan,0,nan,0,0,18,2019-11-24 16:54:41
Connaught Water (Epping Forest),1,0,0,0,0,1,1,0,0,0,0.0,0,1,0,0,0,0.0,0.0,0,0,nan,0,0,18,2019-11-24 16:54:41
Coombe Country Park,0,0,0,0,0,0,1,1,1,1,1.0,0,0,0,0,0,0.0,nan,nan,(0),nan,0,0,18,2019-11-24 16:54:41
Copgrove Lake,nan,nan,nan,nan,nan,0,0,0,0,0,0.0,0,0,1,0,0,nan,nan,nan,nan,nan,0,0,18,2019-11-24 16:54:41
Copmere,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0.0,0.0,0,0,nan,0,0,18,2019-11-24 16:54:41
Coquet Estuary,0,0,0,0,0,0,0,0,0,(0),0.0,0,0,0,0,0,0.0,0.0,0,0,nan,0,0,18,2019-11-24 16:54:41
Corby Loch,0,0Supplementary roost count under the WeBS Core Count SurveyWeBS,nan,0,0,0,0,0,0,0,0.0,0,6,0,0,0,0.0,0.0,2,0,nan,0,0,18,2019-11-24 16:54:41
Coronation Clay Pit,1,0,4,0,0,4,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,0,18,2019-11-24 16:54:41
Cors Caron (Cors Tregaron),(0),(0),(0),0,0,0,0,0,0,0,0.0,0,1,0,0,0,0.0,0.0,0,0,nan,0,0,18,2019-11-24 16:54:41
Cors Crugyll,0,0,0,0,0,2,1,1,0,0,0.0,0,0,0,0,0,0.0,0.0,0,(0),nan,0,0,18,2019-11-24 16:54:41
Corsham Lake,1,0,0,0,0,0,0,0,2,0,1.0,2,2,0,0,0,0.0,0.0,0,0,nan,0,0,18,2019-11-24 16:54:41
Cotswold Water Park (West),0,(0),1,(0),(0),(0),(0),2,(0),4,5.0,(0),(0),0,(0),(0),0.0,nan,nan,nan,nan,0,0,18,2019-11-24 16:54:41
Cottage Pool - Nib Heath,nan,nan,nan,nan,nan,nan,nan,nan,3,0,0.0,0,0,0,0,0,0.0,0.0,0,0,nan,0,0,18,2019-11-24 16:54:41
Cottam Power Station Lagoons and Nature Reserve,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,0.0,0.0,0,nan,nan,0,0,18,2019-11-24 16:54:41
Covenham Reservoir,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,(0),0,0,0,0,0.0,0.0,0,0,nan,0,0,18,2019-11-24 16:54:41
Cowden Loch and Ponds,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,nan,0,0,18,2019-11-24 16:54:41
Cranwich Gravel Pits,0,0,0,3,2,nan,nan,nan,nan,nan,0.0,0,0,nan,nan,0,0.0,0.0,0,0,nan,0,0,18,2019-11-24 16:54:41
Crichel Lake,0,0,0,0,0,(0),0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,nan,nan,nan,0,0,18,2019-11-24 16:54:41
Crime Lake,nan,nan,0,0,0,(0),1,0,0,0,1.0,0,(0),0,0,0,0.0,0.0,0,0,nan,0,0,18,2019-11-24 16:54:41
Crombie Reservoir,0,0,0,0,nan,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,nan,0,0,18,2019-11-24 16:54:41
Crompton Lodges,0,0,0,0,0,0,0,0,0,0,0.0,0,(0),0,nan,0,nan,0.0,0,0,nan,0,0,18,2019-11-24 16:54:41
Crookfoot Reservoir,0,0,0,0,0,0,0,0,0,0,0.0,0,0,(0),0,0,0.0,0.0,0,0,nan,0,0,18,2019-11-24 16:54:41
Cropston Reservoir,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,nan,0,0,18,2019-11-24 16:54:41
Crosswood Reservoir,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,nan,0,0,18,2019-11-24 16:54:41
Crowdy Reservoir,0,0,0,(1),0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,1Supplementary visit under the WeBS Core Count SurveyWeBS,0,nan,0,0,18,2019-11-24 16:54:41
Croxall Pits,1,1,7,2,1,2,2,0,6,6,0.0,6,0,0,0,nan,0.0,0.0,0,0,nan,0,0,18,2019-11-24 16:54:41
Crummock Water,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,0,0,0.0,0.0,(0),0,nan,0,0,18,2019-11-24 16:54:41
Cuckoo Bridge Lake,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0,0,0,3,0,0.0,0.0,0,0,nan,0,0,18,2019-11-24 16:54:41
Culford Lake,0,0,nan,nan,nan,nan,nan,nan,0,0,0.0,0,0,0,1,0,0.0,0.0,0,0,nan,0,0,18,2019-11-24 16:54:41
Culkein Drumbeg,nan,nan,nan,nan,nan,nan,0.0,0,0.0,0,0.0,0.0,0.0,4,0.0,0.0,0,0,0,0,nan,0,0,19,2019-11-24 16:54:54
Cullerlie Ponds,nan,nan,nan,nan,nan,0.0,0.0,0,0.0,0,3.0,0.0,0.0,0,0.0,0.0,nan,nan,nan,nan,nan,0,0,19,2019-11-24 16:54:54
Dagenham Chase Gravel Pits,nan,(0),0.0,0,0,0.0,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,nan,0,0,19,2019-11-24 16:54:54
Dalreoch north,0,0,0.0,0,0,0.0,0.0,22Supplementary visit under the WeBS Core Count SurveyWeBS,0.0,0,0.0,0.0,1.0,0,4.0,0.0,0,0,nan,nan,nan,0,0,19,2019-11-24 16:54:54
Danson Park Lake,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0,(0),1,0,nan,0,0,19,2019-11-24 16:54:54
Darwell Reservoir,0,1,1.0,0,0,0.0,0.0,0,0.0,0,0.0,nan,0.0,0,0.0,0.0,(0),0,nan,(0),nan,0,0,19,2019-11-24 16:54:54
Daventry Reservoir,5,4,1.0,0,0,0.0,1.0,2,2.0,0,0.0,0.0,0.0,0,0.0,0.0,nan,nan,nan,nan,nan,0,0,19,2019-11-24 16:54:54
Dean Clough Reservoir,0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,nan,0,0,0,0,nan,0,0,19,2019-11-24 16:54:54
Decoy Lakes (Newton Abbot),0,0,1.0,0,0,0.0,0.0,0,14.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,nan,0,0,19,2019-11-24 16:54:54
Dee Estuary (Scotland),0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,nan,0,0,19,2019-11-24 16:54:54
Dee Flood Meadows,4,1,0.0,4Supplementary visit under the WeBS Core Count SurveyWeBS,9,9.0,1.0,0,0.0,2,0.0,1.0,0.0,0,1.0,1.0,1,0,0,0,nan,0,0,19,2019-11-24 16:54:54
Deene Lake,1,0,0.0,0,(0),nan,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,(0),0,0,nan,0,0,19,2019-11-24 16:54:54
Deeping St James,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,0.0,0.0,0,0,0,0,nan,0,0,19,2019-11-24 16:54:54
Deil's Craig Dam,0,0,0.0,0,0,14.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,nan,0,0,19,2019-11-24 16:54:54
Dengie Flats,0,0,0.0,7Standard visit under the WeBS Low Tide Count SurveyWeBS,0,0.0,0.0,(0),0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,(0),0,(0),nan,0,0,19,2019-11-24 16:54:54
Denton Reservoir,0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,0,0,0,nan,0,0,19,2019-11-24 16:54:54
Derek White's Eggs Pits,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,1.0,1.0,(0),0.0,0.0,0,0,0,0,nan,0,0,19,2019-11-24 16:54:54
Derwent Reservoir,0,0,0.0,1,1,0.0,0.0,0,1.0,(1),5.0,2.0,1.0,5,2.0,0.0,0,0,1,0,nan,0,0,19,2019-11-24 16:54:54
Deveron Estuary,0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,nan,nan,nan,nan,0,(0),0,nan,0,0,19,2019-11-24 16:54:54
Dingle Farm Uley,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,0,0,19,2019-11-24 16:54:54
Dinton Pastures,1,1,nan,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,nan,0,0,19,2019-11-24 16:54:54
Diss Mere,0,0,1.0,0,0,0.0,1.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,nan,0,0,19,2019-11-24 16:54:54
Ditchford Gravel Pits,(0),0,0.0,0,nan,0.0,0.0,0,0.0,1,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,nan,0,0,19,2019-11-24 16:54:54
Dochart Haughs,0,0,0.0,0,0,0.0,0.0,0,0.0,2,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,nan,0,0,19,2019-11-24 16:54:54
Dockacres Gravel Pits,0,0,nan,nan,0,0.0,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,0,0,0,0,nan,0,0,19,2019-11-24 16:54:54
Doddington Pool,0,0,0.0,0,0,1.0,2.0,1,0.0,1,1.0,0.0,1.0,0,0.0,0.0,0,2,0,0,nan,0,0,19,2019-11-24 16:54:54
Dogmersfield Lake,0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,nan,0,0,19,2019-11-24 16:54:54
Dolydd Hafren,0,0,0.0,0,0,0.0,1.0,0,0.0,nan,nan,nan,nan,nan,nan,0.0,0,0,0,0,nan,0,0,19,2019-11-24 16:54:54
Don Estuary,0,0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,nan,0,0,19,2019-11-24 16:54:54
Don Mouth to Ythan Mouth,0,12Supplementary roost count under the WeBS Core Count SurveyWeBS,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,1,0,0,0,nan,0,0,19,2019-11-24 16:54:54
Dorchester Gravel Pits,4.0,0,0.0,0,0,0,1,0.0,2.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,nan,nan,0,0,20,2019-11-24 16:55:07
Drakelow Gravel Pit,0.0,1,1.0,0,0,0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0,0.0,0.0,0,0,nan,0,0,20,2019-11-24 16:55:07
Draycote Water,11.0,0,14.0,12,13,2,0,3.0,0.0,0,0,0,4.0,0.0,0.0,0,0.0,0.0,0,0,nan,0,0,20,2019-11-24 16:55:07
Drift Reservoir,0.0,0,0.0,0,0,0,0,0.0,0.0,0,nan,3,0.0,0.0,0.0,1,0.0,0.0,1,0,nan,0,0,20,2019-11-24 16:55:07
Drumoig Golf Club Ponds,nan,0,0.0,0,0,0,1,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,nan,0,0,20,2019-11-24 16:55:07
Duddingston Loch,1.0,(1),3.0,1,0,0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0,0.0,0.0,0,0,nan,0,0,20,2019-11-24 16:55:07
Dudmaston Pools,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,nan,0,0,20,2019-11-24 16:55:07
Dundrum Inner Bay,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,nan,0,0,20,2019-11-24 16:55:07
Dunham Pools,0.0,0,0.0,nan,nan,nan,nan,0.0,0.0,0,0,1,0.0,0.0,0.0,0,0.0,0.0,0,0,nan,0,0,20,2019-11-24 16:55:07
Duns Dish,0.0,0,0.0,0,0,0,0,0.0,0.0,1Supplementary roost count under the WeBS Core Count SurveyWeBS,0,0,0.0,nan,nan,nan,nan,nan,nan,0,nan,0,0,20,2019-11-24 16:55:07
Dunsapie Loch,0.0,(0),0.0,0,0,nan,(0),0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,nan,0,0,20,2019-11-24 16:55:07
Dunscar Pools,1.0,0,0.0,0,0,0,0,0.0,0.0,0,nan,0,0.0,0.0,0.0,0,nan,nan,nan,nan,nan,0,0,20,2019-11-24 16:55:07
Dunster Beach,1.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,(0),nan,0,0,20,2019-11-24 16:55:07
Dupplin and Pitcairnie Lochs,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,12Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,0.0,0.0,0.0,0,0.0,0.0,0,0,nan,0,0,20,2019-11-24 16:55:07
Durham Coast,1.0,(0),0.0,(0),0,(0),0,0.0,0.0,0,(0),(0),0.0,0.0,0.0,0,0.0,0.0,(0),0,nan,0,0,20,2019-11-24 16:55:07
Durkar Sand Quarry,1.0,1,1.0,1,2,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,nan,0,0,20,2019-11-24 16:55:07
