Site▲▼,98/99▲▼,99/00▲▼,00/01▲▼,01/02▲▼,02/03▲▼,03/04▲▼,04/05▲▼,05/06▲▼,06/07▲▼,07/08▲▼,08/09▲▼,09/10▲▼,10/11▲▼,11/12▲▼,12/13▲▼,13/14▲▼,14/15▲▼,15/16▲▼,16/17▲▼,17/18▲▼,Mon,Moving5yr avg▲▼,13/14-17/185yr avg▲▼,WebPageNo,RoughAccessTime
Little Berrington Lake,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,108,2019-11-21 14:37:50
Little Britain Lake,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,108,2019-11-21 14:37:50
Little Budworth Pool,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,108,2019-11-21 14:37:50
Little Burntshields Pond,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,108,2019-11-21 14:37:50
Little Swinburne Reservoir,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,108,2019-11-21 14:37:50
Littlebrook Pits and Stone Marsh,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,108,2019-11-21 14:37:50
Littleton Brick Pits,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,108,2019-11-21 14:37:50
Littleton Lane East Gravel Pit,nan,nan,4.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,108,2019-11-21 14:37:50
Littleton Lane West Gravel Pits,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,108,2019-11-21 14:37:50
Llan Bwchllyn Lake,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,(16),20,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,108,2019-11-21 14:37:50
Llanerchaeron Pool,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,34Supplementary visit under the WeBS Core Count SurveyWeBS,2,6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,108,2019-11-21 14:37:50
Llanishen and Lisvane Reservoirs and Roath Park Lake,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,108,2019-11-21 14:37:50
Llanon and Llansantffraid,nan,nan,nan,0,75,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,108,2019-11-21 14:37:50
Llyn Aled Isaf,2,2.0,0.0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,108,2019-11-21 14:37:50
Llyn Bran,0,0.0,0.0,0,0,0,2.0,2.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,108,2019-11-21 14:37:50
Llyn Brenig,0,2.0,0.0,2,4,15,27.0,25.0,45.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,108,2019-11-21 14:37:50
Llyn Du (nr Meifod),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,108,2019-11-21 14:37:50
Llyn Eiddwen,nan,nan,nan,2Supplementary visit under the WeBS Core Count SurveyWeBS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,108,2019-11-21 14:37:50
Llyn Fanod,nan,nan,nan,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,108,2019-11-21 14:37:50
Llyn Hendref,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,108,2019-11-21 14:37:50
Llyn Llygeirian,0,1.0,0.0,0,0,0,1.0,2.0,4.0,2.0,6,4,7,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,108,2019-11-21 14:37:50
Llyn Padrig,(0),nan,0.0,(4),(0),(0),0.0,0.0,7.0,5.0,25,(0),(0),0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,108,2019-11-21 14:37:50
Llyn Park Mawr,nan,nan,7.0,nan,nan,nan,nan,nan,nan,nan,19,6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,108,2019-11-21 14:37:50
Llyn Rhosddu,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,108,2019-11-21 14:37:50
Llyn Traeth-Bach,nan,nan,0.0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.0,nan,nan,nan,nan,nan,nan,nan,nan,108,2019-11-21 14:37:50
Llyn Trafwll Penrhyn and Dinam,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,108,2019-11-21 14:37:50
Llyn Ystumllyn,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,108,2019-11-21 14:37:50
Llyn-Gwyn,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,108,2019-11-21 14:37:50
Loch Dornal,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,109,2019-11-21 14:37:56
Loch Fad and Kirk Dam (Bute),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,109,2019-11-21 14:37:56
Loch Glassie,nan,nan,nan,nan,0.0,0.0,0,nan,nan,nan,nan,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,109,2019-11-21 14:37:56
Loch Kindar,22,15.0,4.0,6.0,17.0,30.0,50,nan,46.0,490,62,67Supplementary visit under the WeBS Core Count SurveyWeBS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,109,2019-11-21 14:37:56
Loch Laich,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,109,2019-11-21 14:37:56
Loch Linnhe - Annat to Fort William and Lochy Mouth,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,109,2019-11-21 14:37:56
Loch Linnhe - Duror to Salachan Burn,(90),90.0,139.0,133.0,150.0,167.0,(200),178.0,179.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,109,2019-11-21 14:37:56
Loch Linnhe - Inversanda Bay,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,109,2019-11-21 14:37:56
Loch Maberry,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,109,2019-11-21 14:37:56
Loch Na Cille,nan,nan,nan,nan,nan,nan,3,nan,8.0,nan,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,109,2019-11-21 14:37:56
Loch O' Th' Lowes (New Cumnock),0,0.0,0.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,109,2019-11-21 14:37:56
Loch Ochiltree (Geese),nan,nan,nan,nan,nan,nan,nan,nan,nan,19WWT/JNCC National Grey Goose Censusnull,35Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,nan,nan,nan,9Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,nan,nan,nan,nan,nan,nan,nan,nan,109,2019-11-21 14:37:56
Loch Ordie,nan,nan,nan,nan,2.0,0.0,0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,109,2019-11-21 14:37:56
Loch Patrick,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,20Supplementary visit under the WeBS Core Count SurveyWeBS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,109,2019-11-21 14:37:56
Loch Ree,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,109,2019-11-21 14:37:56
Loch Saintear,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,109,2019-11-21 14:37:56
Loch Scamadale,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,109,2019-11-21 14:37:56
Loch Scotnish,nan,nan,nan,nan,nan,2.0,nan,nan,nan,13,8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,109,2019-11-21 14:37:56
Loch Sween - Achnamara Village,nan,nan,nan,nan,nan,nan,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,109,2019-11-21 14:37:56
Loch Vennacher and Loch Achray (Wagbi Reserve),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,109,2019-11-21 14:37:56
Lochaber Loch,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,109,2019-11-21 14:37:56
Lochan Lairig Cheile,6,0.0,0.0,0.0,0.0,nan,0,0.0,0.0,0,0,0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,109,2019-11-21 14:37:56
Lochs Quien Fad and Dhu (Bute),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,109,2019-11-21 14:37:56
Lockington Marshes,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,109,2019-11-21 14:37:56
Locko Park Lake,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,109,2019-11-21 14:37:56
Lolham and Maxey Gravel Pits,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,109,2019-11-21 14:37:56
Long's Lake,18,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,109,2019-11-21 14:37:56
Longendale Reservoirs,54,60.0,62.0,48.0,73.0,50.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,109,2019-11-21 14:37:56
Longridge Reservoirs,35,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,109,2019-11-21 14:37:56
Longshaw Pond,nan,nan,132.0,0.0,31.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,109,2019-11-21 14:37:56
Loose Valley,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,110,2019-11-21 14:38:01
Lorn,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,70SNH countsSNH Islay office,nan,nan,nan,nan,nan,nan,nan,nan,nan,110,2019-11-21 14:38:01
Lothing Lake and Oulton Broad,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,110,2019-11-21 14:38:01
Lough Macnean Lower: Cushrusheen,nan,nan,nan,nan,nan,nan,nan,nan,nan,148.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,110,2019-11-21 14:38:01
Love Clough,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,110,2019-11-21 14:38:01
Low Hall Park,nan,(0),10.0,0.0,1.0,0,0.0,(0),0.0,nan,0,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,110,2019-11-21 14:38:01
Lower Barden Reservoir,47,(19),0.0,3.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,110,2019-11-21 14:38:01
Lower Blackmoss Reservoir,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,110,2019-11-21 14:38:01
Lower Radbourne Lakes,5,(1),nan,nan,5.0,5,9.0,7,9.0,6.0,4,6.0,11.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,110,2019-11-21 14:38:01
Lower Rivington Reservoir,nan,35,1.0,nan,37.0,10,25.0,36,12.0,4.0,26,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,110,2019-11-21 14:38:01
"Lowercroft Reservoirs, near Ainsworth",nan,nan,nan,nan,nan,nan,nan,nan,nan,272.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,110,2019-11-21 14:38:01
Lowlandmans Bay (Jura),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,(4),6.0,nan,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,110,2019-11-21 14:38:01
Ludham How Hill,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,110,2019-11-21 14:38:01
Ludstone Hall Claverley,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,110,2019-11-21 14:38:01
Lugg Mill Pool,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,110,2019-11-21 14:38:01
Lullingstone Castle Lake,47,(73),137.0,79.0,4.0,18,61.0,nan,7.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,110,2019-11-21 14:38:01
Lumley Moor Reservoir,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,110,2019-11-21 14:38:01
Lurgashall Mill Pond,(2),(0),0.0,nan,0.0,(0),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,110,2019-11-21 14:38:01
Lyme Park Pond,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,110,2019-11-21 14:38:01
Lyng GP,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,110,2019-11-21 14:38:01
Maer,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,110,2019-11-21 14:38:01
Maesmawr Hall,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,110,2019-11-21 14:38:01
Malham Tarn,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,110,2019-11-21 14:38:01
Mallory Park Lake,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,110,2019-11-21 14:38:01
Manchester Ship Canal - Dumplington,nan,nan,nan,44.0,64.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,110,2019-11-21 14:38:01
Manor Sewage Farm Reading,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,110,2019-11-21 14:38:01
Mardyke Valley,nan,nan,36.0,97.0,92.0,55,38.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,110,2019-11-21 14:38:01
Marlborough Pool,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,23,nan,nan,nan,nan,nan,nan,nan,nan,nan,110,2019-11-21 14:38:01
Marley Sewage Farm,7,5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,110,2019-11-21 14:38:01
Marsh Benham GP,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,110,2019-11-21 14:38:01
Marton Sand Pit,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,111,2019-11-21 14:38:06
Mathon Gravel Pits,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,111,2019-11-21 14:38:06
Mautby Marshes,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,111,2019-11-21 14:38:06
Mawgan Porth,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,2.0,nan,nan,nan,nan,nan,nan,nan,nan,111,2019-11-21 14:38:06
Medlock Valley,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,111,2019-11-21 14:38:06
Meikle Water (Stronsay) (geese),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,111,2019-11-21 14:38:06
Melbourne Pool,nan,80.0,80.0,61.0,114.0,140.0,115.0,105.0,30.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,111,2019-11-21 14:38:06
Melchett Mere,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,111,2019-11-21 14:38:06
Mellerstain Lake,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,111,2019-11-21 14:38:06
Menai Straits - Menai Bridge to Port Dinorwic,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,111,2019-11-21 14:38:06
Meriden Quarry,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,111,2019-11-21 14:38:06
Merton Borrow Pit,98.0,74.0,107.0,84.0,112.0,190.0,149.0,2.0,10.0,nan,21.0,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,111,2019-11-21 14:38:06
Methley Gravel Pit,67.0,30.0,121.0,311.0,13.0,nan,nan,nan,1.0,31,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,111,2019-11-21 14:38:06
Micklemere,nan,nan,nan,nan,nan,nan,nan,nan,nan,100Supplementary visit under the WeBS Core Count SurveyWeBS,47.0,52.0,18.0,19.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,111,2019-11-21 14:38:06
Micklemere Group,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,111,2019-11-21 14:38:06
Mid Fairbank (Gowan Bank) Tarn and Borwick Fold Tarn,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,111,2019-11-21 14:38:06
Middlethorpe Ings,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,111,2019-11-21 14:38:06
Middleton Industrial Estate,nan,nan,nan,nan,0.0,nan,nan,1.0,1.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,111,2019-11-21 14:38:06
Middleton Moor,2.0,3.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,11,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,111,2019-11-21 14:38:06
Middleton Stoney Park Lake,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,111,2019-11-21 14:38:06
Midhope Reservoir,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,50.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,111,2019-11-21 14:38:06
Mill Green Park Cannock,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,111,2019-11-21 14:38:06
Mill Pond New Mills,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,111,2019-11-21 14:38:06
Millfield Lagoon East,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,2.0,6.0,nan,nan,nan,nan,nan,nan,nan,nan,111,2019-11-21 14:38:06
Millfield Lagoon West,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,111,2019-11-21 14:38:06
Millfield Lagoons,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,111,2019-11-21 14:38:06
Milton Abbas Lake,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,111,2019-11-21 14:38:06
Mineholes Westbury,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,111,2019-11-21 14:38:06
Minster Pool Lichfield,nan,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,111,2019-11-21 14:38:06
Misterton Hall Lake,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,111,2019-11-21 14:38:06
Mitcham Common Pond,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,112,2019-11-21 14:38:12
Mitchells House Reservoir,nan,7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,112,2019-11-21 14:38:12
Mixenden Reservoir Halifax,0.0,3,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,112,2019-11-21 14:38:12
Moine Mhor and Add Estuary,0.0,nan,nan,nan,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,112,2019-11-21 14:38:12
Monk's Pond,nan,8,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,112,2019-11-21 14:38:12
Monlough,1.0,1,1.0,0.0,5.0,4,0.0,0.0,0.0,0,nan,nan,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,112,2019-11-21 14:38:12
Moorcourt Lake,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,112,2019-11-21 14:38:12
Moore Nature Reserve,63.0,49,nan,nan,nan,nan,54.0,201.0,71.0,148,450,350.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,112,2019-11-21 14:38:12
Moore Nature Reserve - Eastern Reedbed,nan,nan,nan,nan,138.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,112,2019-11-21 14:38:12
Moorway Lane Pond,nan,nan,nan,nan,9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,112,2019-11-21 14:38:12
Morden Park Lake,nan,nan,0.0,0.0,0.0,0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,112,2019-11-21 14:38:12
Morehall Reservoir,1.0,16,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,10.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,112,2019-11-21 14:38:12
Moreton Brick Pit,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,112,2019-11-21 14:38:12
Morfa Bychan Pools,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,112,2019-11-21 14:38:12
Mote Park,nan,(94),80.0,41.0,91.0,(42),28.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,112,2019-11-21 14:38:12
Mount Farm Gravel Pit (Bletchley),27.0,48,30.0,28.0,62.0,43,45.0,43.0,44.0,39,47,44.0,10.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,112,2019-11-21 14:38:12
Muir Dam,0.0,0,0.0,2.0,58.0,0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,112,2019-11-21 14:38:12
Murston Claypits Sittingbourne,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,112,2019-11-21 14:38:12
Mytchett Gravel Pit,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,112,2019-11-21 14:38:12
Naworth Pools,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,112,2019-11-21 14:38:12
Needham Lake,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,112,2019-11-21 14:38:12
New Road Pits,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,112,2019-11-21 14:38:12
