Site▲▼,78/79▲▼,79/80▲▼,80/81▲▼,81/82▲▼,82/83▲▼,83/84▲▼,84/85▲▼,85/86▲▼,86/87▲▼,87/88▲▼,88/89▲▼,89/90▲▼,90/91▲▼,91/92▲▼,92/93▲▼,93/94▲▼,94/95▲▼,95/96▲▼,96/97▲▼,97/98▲▼,98/99▲▼,99/00▲▼,00/01▲▼,01/02▲▼,02/03▲▼,03/04▲▼,04/05▲▼,05/06▲▼,06/07▲▼,07/08▲▼,08/09▲▼,09/10▲▼,10/11▲▼,11/12▲▼,12/13▲▼,13/14▲▼,14/15▲▼,15/16▲▼,16/17▲▼,17/18▲▼,Mon,Moving5yr avg▲▼,13/14-17/185yr avg▲▼,WebPageNo,RoughTimeAccessed
Tinsley Sewage Farm,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,(3),(8),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,162,2019-11-27 19:19:14
Tiree,nan,nan,nan,nan,nan,nan,46.0,25.0,0.0,nan,nan,0.0,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,162,2019-11-27 19:19:14
Tiree Consolidated East of Balephetrish Scarinish,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,162,2019-11-27 19:19:14
Tiree Consolidated West of Balephetrish Scarinish,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,162,2019-11-27 19:19:14
Titley Pool,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,4.0,3,6.0,3,3,6.0,9.0,4.0,4.0,9.0,18.0,7.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,162,2019-11-27 19:19:14
Tobermory Bay,nan,nan,nan,2.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,162,2019-11-27 19:19:14
Toddbrook Reservoir,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,2.0,(0),0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,162,2019-11-27 19:19:14
"Tomangarn Pond, Buchlyvie",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,162,2019-11-27 19:19:14
Tomlin's Pond,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.0,nan,nan,nan,7.0,13.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,162,2019-11-27 19:19:14
Top Pools,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3,0,0.0,2.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,162,2019-11-27 19:19:14
Torbay,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,162,2019-11-27 19:19:14
Torbeckhill Reservoir,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,26.0,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,162,2019-11-27 19:19:14
Torrielochan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.0,5,2,0.0,2.0,0.0,0.0,0.0,2.0,4.0,2.0,2.0,2.0,2,1,2.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,162,2019-11-27 19:19:14
Tortington,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,140Supplementary visit under the WeBS Core Count SurveyWeBS,199.0,nan,35Supplementary visit under the WeBS Core Count SurveyWeBS,nan,nan,92Supplementary visit under the WeBS Core Count SurveyWeBS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,163,2019-11-27 19:19:40
Tortworth Lake,0.0,0.0,0.0,nan,nan,2.0,nan,0.0,6.0,7.0,5.0,nan,6.0,nan,nan,4.0,4.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,163,2019-11-27 19:19:40
Torworth GP,nan,nan,nan,nan,nan,nan,17.0,5.0,38.0,16.0,16.0,17.0,43.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,163,2019-11-27 19:19:40
Totteridge,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,163,2019-11-27 19:19:40
"Traigh Ear, Oronsay Sounds and Teilem Bay West",nan,nan,nan,nan,nan,53.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,163,2019-11-27 19:19:40
Trelaske Pond,nan,nan,nan,nan,nan,nan,10.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,163,2019-11-27 19:19:40
Trinity Manor Pond,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,163,2019-11-27 19:19:40
Tromode Dam,nan,nan,nan,2.0,1.0,nan,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,163,2019-11-27 19:19:40
Trout Road GP,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,163,2019-11-27 19:19:40
Tubney Fen,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,163,2019-11-27 19:19:40
Tuckers Holt Clay Pit,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,3.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,163,2019-11-27 19:19:40
Tullygiven Lough,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.0,4.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,163,2019-11-27 19:19:40
Tullyhubbert Road Dam,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.0,6.0,7.0,8.0,4.0,3.0,2.0,0.0,5.0,2.0,8,5,7.0,5.0,5.0,6.0,3.0,6,2.0,5.0,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,163,2019-11-27 19:19:40
Tullynagee Lough,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2,2,2.0,3.0,2.0,3.0,2.0,3,6.0,3.0,15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,163,2019-11-27 19:19:40
Tullynawood Lough,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,163,2019-11-27 19:19:40
Tullyratty Lake,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.0,6.0,6.0,2.0,4.0,2.0,5.0,3.0,5.0,3.0,2,6,5.0,6.0,5.0,4.0,2.0,2,2.0,2.0,8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,163,2019-11-27 19:19:40
Tundry Pond and Dogmersfield Lake,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,163,2019-11-27 19:19:40
Tunnel Anglers Lake,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,163,2019-11-27 19:19:40
Turnberry Pool,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.0,nan,nan,nan,nan,nan,nan,nan,nan,163,2019-11-27 19:19:40
Tweed - Norham - St. Boswells,nan,nan,nan,11.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,163,2019-11-27 19:19:40
Tweed at Magdalenehall,nan,7.0,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,50.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,163,2019-11-27 19:19:40
Twynersh Fishing Complex,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.0,10.0,9.0,2.0,4.0,2,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,163,2019-11-27 19:19:40
Tyberton Pools,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,(2),(2),3.0,2.0,nan,nan,6.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,163,2019-11-27 19:19:40
Tyne - Stocksfield - Ovingham,nan,nan,nan,3.0,0.0,2.0,0.0,1.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,163,2019-11-27 19:19:40
Tywyn to Aber Dysynni,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,163,2019-11-27 19:19:40
Ufton Fields Nature Reserve,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,163,2019-11-27 19:19:40
Ugie to Rattrayhead,0.0,nan,nan,0.0,0.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,163,2019-11-27 19:19:40
Ulley Country Park,0.0,0.0,nan,0.0,0.0,3.0,1.0,0.0,1.0,0.0,5.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,2,0,0.0,2.0,3.0,3.0,4.0,3,2.0,1.0,10,6.0,4.0,2,5.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,163,2019-11-27 19:19:40
Ulverscroft Pool,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,2.0,2.0,3.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,163,2019-11-27 19:19:40
Undy Floodwater,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,163,2019-11-27 19:19:40
Undy Pool,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,164,2019-11-27 19:20:08
Union Canal - Mon to Polmont,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.0,19.0,4.0,29.0,4.0,(4),(5),6.0,6.0,6.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,164,2019-11-27 19:20:08
Unknown Lancashire site 2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,26.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,164,2019-11-27 19:20:08
Upper Church Road,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,2.0,0.0,4.0,3.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,164,2019-11-27 19:20:08
Upper Deverill Valley,nan,nan,nan,nan,nan,nan,0.0,2.0,8.0,9.0,12.0,nan,19.0,8.0,nan,13.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,164,2019-11-27 19:20:08
"Upper Lake, Haddo CP (Geese)",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,nan,3unspecified sea-watchnull,nan,nan,nan,nan,nan,nan,nan,nan,164,2019-11-27 19:20:08
Upper Lanrick Dam,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.0,1,1.0,0.0,2.0,0.0,3.0,(0),0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,164,2019-11-27 19:20:08
Upper Loch Creran,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.0,5.0,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,164,2019-11-27 19:20:08
Upper Loch Linnhe,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,164,2019-11-27 19:20:08
Upper Nisbet Pond,3.0,27.0,49.0,58.0,44.0,43.0,21.0,13.0,4.0,10.0,8.0,17.0,32.0,18.0,9.0,2.0,3.0,2,56.0,3.0,2.0,35.0,8.0,19,3,33.0,nan,76.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,164,2019-11-27 19:20:08
Upper Tay,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,nan,nan,nan,nan,nan,nan,nan,nan,nan,164,2019-11-27 19:20:08
Upton Mill,nan,3.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,164,2019-11-27 19:20:08
Urr Water - South of Dalbeattie,nan,nan,nan,nan,nan,nan,nan,7.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,(0),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,164,2019-11-27 19:20:08
Vachery Pond,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,164,2019-11-27 19:20:08
Vaila Sound and Gruting Voe,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3,nan,nan,nan,nan,nan,nan,nan,nan,164,2019-11-27 19:20:08
Valence Moat,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,1.0,0,0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,164,2019-11-27 19:20:08
Vann Lake,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,164,2019-11-27 19:20:08
Vauxhall Lake,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,164,2019-11-27 19:20:08
Vicarage Farm Clay Pit,0.0,7.0,6.0,5.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,164,2019-11-27 19:20:08
Vicarsford Pond,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,2,0.0,nan,nan,0.0,0.0,1,0,3.0,2.0,0.0,2.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,164,2019-11-27 19:20:08
Victoria Park,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,0.0,0.0,nan,nan,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,164,2019-11-27 19:20:08
Victoria Park (Nelson),nan,nan,0.0,0.0,4.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,2.0,2.0,6.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,164,2019-11-27 19:20:08
Virginia Water,nan,3.0,2.0,3.0,9.0,3.0,2.0,4.0,2.0,0.0,0.0,9.0,4.0,13.0,15.0,10.0,3.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,164,2019-11-27 19:20:08
Virtues Farm Hollesley,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,164,2019-11-27 19:20:08
Vow Meadows Lower Bann,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,9.0,23.0,6.0,0.0,2,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,164,2019-11-27 19:20:08
Voy Milldam,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,164,2019-11-27 19:20:08
Wakefield Lodge Lake,nan,nan,nan,nan,12.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,164,2019-11-27 19:20:08
Walkington Pond,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,164,2019-11-27 19:20:08
Wallbrook Farm Lake,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,164,2019-11-27 19:20:08
Wallington River - Bere Farm to Wallington (Fareham),nan,nan,nan,nan,nan,nan,1.0,7.0,5.0,nan,15.0,7.0,15.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,164,2019-11-27 19:20:08
Walney Island Complete,nan,nan,nan,nan,nan,nan,7.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,165,2019-11-27 19:20:35
Walpole Park,nan,nan,nan,nan,nan,nan,nan,23.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,165,2019-11-27 19:20:35
Walton Dam (Derbyshire),0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,nan,0.0,nan,1.0,1.0,nan,1.0,4,2.0,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,165,2019-11-27 19:20:35
Walton Flash,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,165,2019-11-27 19:20:35
Wantz Boating Lake,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.0,2.0,2.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,165,2019-11-27 19:20:35
Warden,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,165,2019-11-27 19:20:35
Warren and Lion Gorges,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.0,5.0,5.0,4.0,3.0,5.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,165,2019-11-27 19:20:35
Warsop Dam,nan,nan,nan,nan,nan,nan,0.0,nan,2.0,nan,nan,2.0,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,165,2019-11-27 19:20:35
Warwick Castle Park,2.0,5.0,5.0,12,6.0,6.0,2.0,3.0,2.0,7.0,10.0,3.0,2.0,2.0,2.0,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,165,2019-11-27 19:20:35
Washing Lough,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,165,2019-11-27 19:20:35
Water Orton Gravel Pit and Pools,2.0,3.0,5.0,1,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,165,2019-11-27 19:20:35
