Site▲▼,98/99▲▼,99/00▲▼,00/01▲▼,01/02▲▼,02/03▲▼,03/04▲▼,04/05▲▼,05/06▲▼,06/07▲▼,07/08▲▼,08/09▲▼,09/10▲▼,10/11▲▼,11/12▲▼,12/13▲▼,13/14▲▼,14/15▲▼,15/16▲▼,16/17▲▼,17/18▲▼,Mon,Moving5yr avg▲▼,13/14-17/185yr avg▲▼,WebPageNo,RoughTimeAccessed
Newton Sandpit,14,33,0,0,0.0,15.0,0,0,0,50,0,17,0,60,2Supplementary visit under the WeBS Core Count SurveyWeBS,0,1,0,117,84,Dec,40,40,9,2019-11-22 01:19:18
Ugie Estuary,nan,nan,nan,nan,nan,0.0,0,1,nan,nan,1,0,22,3,16,20,30,34,46,68,Oct,40,40,9,2019-11-22 01:19:18
Loch Alsh,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,77Supplementary visit under the WeBS Core Count SurveyWeBS,12,53,nan,66,26,Sep,39,39,9,2019-11-22 01:19:18
Whitesands Quarry,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,55,105,95,0,0,91Supplementary visit under the WeBS Core Count SurveyWeBS,7,Apr,39,39,9,2019-11-22 01:19:18
Loch Sarclet,0,0,0,17,nan,nan,1,0,5,11,4,59,118,19,0,16,51,83,nan,0,nan,38,38,9,2019-11-22 01:19:18
Loch Crinan,0,2,0,0,0.0,0.0,113Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,0,0,17,11,0,1,3,52,58,60,28,21,19,Nov,37,37,9,2019-11-22 01:19:18
Westfield Flood - Smail Holm,nan,nan,nan,nan,nan,nan,nan,nan,150Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,nan,nan,120Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,nan,150Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,0unspecified sea-watchnull,30Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,80Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,0Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,nan,nan,nan,37,37,9,2019-11-22 01:19:18
Borgie Estuary,nan,nan,nan,nan,nan,nan,nan,0,0,40,(7),nan,nan,(76),(0),38,49,(1),0,53Supplementary visit under the WeBS Core Count SurveyWeBS,Feb,35,35,9,2019-11-22 01:19:18
Smallholm - Lockerbie,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,190,0,0,0,140,0,nan,nan,35,35,9,2019-11-22 01:19:18
Bara Loch,0,0,0,(0),nan,nan,nan,7,7,26,4,42,9,5,2,0,0,6,9,153,Oct,34,34,9,2019-11-22 01:19:18
Dunalastair Water,nan,0,220,237,205.0,200.0,38,77,184,45,86,76,(66),106,47,69,49,1,46,6,Dec,34,34,9,2019-11-22 01:19:18
Keekle Flashes,nan,nan,nan,nan,nan,nan,4,0,24,35,(0),0,0,6,29,18,68,13,6,64,Mar,34,34,9,2019-11-22 01:19:18
Archerfield Estate Reservoir,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,23,12,64,Dec,33,33,9,2019-11-22 01:19:18
"R.Esk: Arthuret to Metalbridge, Rockcliffe",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8,13,60,6,nan,nan,nan,nan,33,33,9,2019-11-22 01:19:18
River Teith - Wester Row to Forth confluence,nan,nan,nan,nan,nan,nan,61,nan,80,0,nan,0,0,60,0,0,152,10,0,1,Dec,33,33,9,2019-11-22 01:19:18
White Law Loch,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,2,4,2,0,2,0,160,Jan,33,33,9,2019-11-22 01:19:18
Oulton Ponds,nan,nan,nan,nan,nan,259.0,(178),(175),20,4,30,0,nan,30,31,30,21,41,40,27,Feb,32,32,9,2019-11-22 01:19:18
Slains Lochs (Meikle and Sand and Cotehill),nan,35Supplementary roost count under the WeBS Core Count SurveyWeBS,0,34,0.0,1.0,30Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,110Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,65Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,225WWT/JNCC National Grey Goose Censusnull,170Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,44,59,12Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,70unspecified sea-watchnull,83Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,41,1,4Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,32Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,Oct,32,32,9,2019-11-22 01:19:18
St Serf's Water,469,234,3,359,0.0,0.0,7,0,15,132,196,0,0,55,0,0,2,144,14,0,nan,32,32,9,2019-11-22 01:19:18
Woodend Loch (Glasgow),0,0,0,0,8.0,255.0,40,2,0,3,2,0,0,nan,nan,nan,nan,nan,nan,32Supplementary visit under the WeBS Core Count SurveyWeBS,Feb,32,32,9,2019-11-22 01:19:18
Loch Moraig,(100),108,156,19,37.0,53.0,84,26,16,94,38,43,58,67,32,53,38,37,0,25,Sep,31,31,9,2019-11-22 01:19:18
Applecross Bay,nan,0,0,nan,nan,nan,21,53,28,13,0,7,nan,0,0,22,nan,36,0,62,Feb,30,30,9,2019-11-22 01:19:18
Bogbank,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,59Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,1Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,nan,nan,nan,30,30,9,2019-11-22 01:19:18
Caolos Beag West to Melvaig,(0),0,0,nan,nan,nan,0,(30),23,(13),36,(0),(19),0,(0),(0),0,45,45,(9),Feb,30,30,10,2019-11-22 01:19:30
Heritage Park Loch,0,0,0,0,0,(0),0,0,(0),(0),(0),(0),0,0,(4),(26),23,37,nan,nan,nan,30,30,10,2019-11-22 01:19:30
Loch Carron,nan,nan,0,nan,nan,nan,3,23,7,8,84,35,0,25,29,90,18,41,0,0,nan,30,30,10,2019-11-22 01:19:30
Loch Kanaird and Cul a` Bhogha,nan,nan,0,nan,nan,nan,28,0,0,74,52,49,1,37,14,11,40,2,26,70,Feb,30,30,10,2019-11-22 01:19:30
Ythan to Collieston,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,30,nan,nan,30,30,10,2019-11-22 01:19:30
Brims Ness,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,16,nan,0,(0),(60),145,0,0,0,0,nan,29,29,10,2019-11-22 01:19:30
Glencorse Reservoir,29,28,0,8,19,18,44,13Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,13,26,23,8,14,100,52,47,54,0,13,nan,nan,29,29,10,2019-11-22 01:19:30
Carlhurlie Reservoir,nan,nan,nan,240Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,nan,nan,0,nan,nan,2,nan,0,(0),1,(33),(0),64,20,nan,0,nan,28,28,10,2019-11-22 01:19:30
Crosswood Reservoir,221,110,210,113,1,182,90,39,2,10,1,0,0,30,0,20,52,50,2,16,Apr,28,28,10,2019-11-22 01:19:30
Endrick Water - Blane Bridge to Drymen Bridge,nan,nan,nan,nan,nan,nan,250,590,250,249,192,80,296,77,16,32,6,49,48,7,Mar,28,28,10,2019-11-22 01:19:30
Folly Loch and Fairnington Fields,1,387Supplementary visit under the WeBS Core Count SurveyWeBS,137Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,"1,050Icelandic-breeding Goose CensusWildfowl and Wetlands Trust",3,700,0,200,400,0,400Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,110Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,0,0,0,0,0,42,97,0,nan,28,28,10,2019-11-22 01:19:30
Gaddon Loch,496,0,13,138,516,14,1,0,0,24,56,14,0,5Supplementary visit under the WeBS Core Count SurveyWeBS,11,23,30,7,68,12,Apr,28,28,10,2019-11-22 01:19:30
Portmore Loch,0,0,0,nan,(17),0,(3),nan,nan,0,0,nan,nan,4Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,0unspecified sea-watchnull,2Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,0Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,0Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,nan,110Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,Mar,28,28,10,2019-11-22 01:19:30
Tarn House Tarn,nan,nan,nan,nan,nan,nan,nan,nan,4,26,32,32,24,54,0,0,9,13,118,2,Mar,28,28,10,2019-11-22 01:19:30
Cloddach Gravel Pit,1,1,1,0,0,0,0,120,nan,nan,300,1,170,0,370,63,3,24,47,0,nan,27,27,10,2019-11-22 01:19:30
River Earn - Dalreoch South,1,0,0,0,nan,0,0,0,0,0,0,0,0,0,0,19,61Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,0,nan,nan,nan,27,27,10,2019-11-22 01:19:30
"River Tay, Kercock",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,336Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,nan,34Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,nan,20Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,nan,nan,nan,27,27,10,2019-11-22 01:19:30
Butterstone Loch,nan,nan,nan,nan,nan,nan,nan,nan,nan,750,0,41,0,1,0,0,0,132,0,0,nan,26,26,10,2019-11-22 01:19:30
Forth and Clyde Canal - Bonnybridge to Lock 16,0,0,0,0,0,42,0,65,0,130,0,0,130,120,0,0,0,60,68,0,nan,26,26,10,2019-11-22 01:19:30
Lochan Buidhe,nan,nan,nan,nan,nan,nan,nan,nan,0,4,(0),(80),0,0,0,130Supplementary visit under the WeBS Core Count SurveyWeBS,0,1Supplementary visit under the WeBS Core Count SurveyWeBS,0,0,nan,26,26,10,2019-11-22 01:19:30
Mill Loch Lochmaben,0,2,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,130,Dec,26,26,10,2019-11-22 01:19:30
Ullswater,151,152,219,210,237,371,314,385,274,400,475,310,0,0,0,0,130,0,0,0,nan,26,26,10,2019-11-22 01:19:30
Armadale Bay,nan,nan,nan,nan,nan,nan,nan,0,nan,0,0,(4),0,(0),(0),30,0,0,59,34,Feb,25,25,10,2019-11-22 01:19:30
Morton Lochs,0,(0),0,0,2,0,0,1,2,0,3,6,5,0,0,2,5,5,114Supplementary visit under the WeBS Core Count SurveyWeBS,1,Feb,25,25,10,2019-11-22 01:19:30
Birnie Loch,0,0,0,0,0,1Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,1Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,0,0,0,42,4,0,4,4,23Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,50Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,5Supplementary visit under the WeBS Core Count SurveyWeBS,21,21,Apr,24,24,10,2019-11-22 01:19:30
Carron Valley Reservoir Fintry,nan,1,42,6,0,0,15,10,13,27,22,9,118,35,47,14,18,12,32,44,Mar,24,24,10,2019-11-22 01:19:30
Elrig Loch Port William,nan,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,40,7Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,Oct,24,24,10,2019-11-22 01:19:30
Ham Lochan,0,nan,nan,nan,nan,nan,30,nan,0,0,(0),(0),0,(0),0,0,0,118,0,0,nan,24,24,10,2019-11-22 01:19:30
Loch Sunart - Camas Na H-Airbhe to Head,0,0,0,0,0,0,0,0,0,0,0,1,0,nan,nan,nan,nan,0,64,9,Jan,24,24,10,2019-11-22 01:19:30
River Tweed - Kelso to Coldstream,290,81,137,365,151,297,69,375,507,362,55,(45),50,103,39,2,35,2,0,81,Jan,24,24,10,2019-11-22 01:19:30
Kettleton Reservoir and Morton Loch,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2Supplementary visit under the WeBS Core Count SurveyWeBS,nan,32,19,12Supplementary visit under the WeBS Core Count SurveyWeBS,60Supplementary visit under the WeBS Core Count SurveyWeBS,8Supplementary visit under the WeBS Core Count SurveyWeBS,14,25,10Supplementary visit under the WeBS Core Count SurveyWeBS,Feb,23,23,11,2019-11-22 01:19:42
Lake of Menteith,5,0,15,0,2.0,1.0,10Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,1,0,1,5,2Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,1,10,41,11,19,24,21,39,Nov,23,23,11,2019-11-22 01:19:42
Red Point to Port Henderson,0,2,0,nan,nan,nan,0,5,2,(10),12,(0),(0),35,(0),(42),(47),6,0,(20),Feb,23,23,11,2019-11-22 01:19:42
River Forth - Meiklewood,nan,1000,0,nan,131.0,10.0,0,33,0,90,nan,0,nan,nan,nan,45,9,24,23,13,Feb,23,23,11,2019-11-22 01:19:42
Upper Loch Torridon,0,(0),0,nan,nan,nan,5,6,7,21,(0),0,(0),21,0,17,8,31,34,24,Feb,23,23,11,2019-11-22 01:19:42
Harperrig Reservoir,162,150,nan,32Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,45.0,350.0,36,194,138,64WWT/JNCC National Grey Goose Censusnull,161Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,111Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,7Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,0Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,110unspecified sea-watchnull,0Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,0Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,82Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,17Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,9,Apr,22,22,11,2019-11-22 01:19:42
Cardew Mires Quarry,nan,nan,nan,nan,nan,nan,(0),(17),92,(100),38,162,2,0,16,0,0,(103),0,0,nan,21,21,11,2019-11-22 01:19:42
Harrow Harbour,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,(0),0,41,(0),(0),0,0,0,65,41,Feb,21,21,11,2019-11-22 01:19:42
Hogganfield Loch,149,154,185,164,253.0,205.0,161,145,217,126,237,127,91,96,86,74,5,8,13,5,Sep,21,21,11,2019-11-22 01:19:42
Midross Gravel Pits,0,0,0,(2),0.0,4.0,nan,nan,nan,nan,9,30,16,22,35,26,7,34,14,25,Mar,21,21,11,2019-11-22 01:19:42
Westfield Opencast,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,10,72,0,nan,0,nan,21,21,11,2019-11-22 01:19:42
Loch Na Claise,0,25,nan,nan,nan,nan,nan,0,57,46Supplementary visit under the WeBS Core Count SurveyWeBS,62Supplementary visit under the WeBS Core Count SurveyWeBS,(34),(27),(21),(0),49,0,12,17Supplementary visit under the WeBS Core Count SurveyWeBS,22,Mar,20,20,11,2019-11-22 01:19:42
Baron's Haugh,0,0,0,0,0.0,2.0,0,15,1,0,0,2,50,2,0,(0),0,36,25,15,Mar,19,19,11,2019-11-22 01:19:42
Beecraigs Reservoir Bathgate,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,20,11,30Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,0,24,30,Nov,19,19,11,2019-11-22 01:19:42
Brims Ness to Crosskirk,nan,nan,nan,nan,nan,nan,nan,nan,0,0,(0),(0),0,(0),(0),0,93,0,0,0,nan,19,19,11,2019-11-22 01:19:42
Loch Rangag,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11,70Supplementary visit under the WeBS Core Count SurveyWeBS,nan,4Supplementary visit under the WeBS Core Count SurveyWeBS,0,0,nan,19,19,11,2019-11-22 01:19:42
Lomond Reservoirs Ballo Harperlees Holl,(1),0,990Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,150Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,2.0,0.0,250,16,40,0,300Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,(40),25Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,83Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,30unspecified sea-watchnull,0,12,34,50,0,nan,19,19,11,2019-11-22 01:19:42
R. Lochay and Killin Marshes,0,34,(0),0,0.0,158.0,107,114,50,126,86,30,49,9,6,59,37,0,0,0,nan,19,19,11,2019-11-22 01:19:42
Couston Lakes (Couston Water - North Couston),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,36Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,0Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,nan,nan,nan,18,18,11,2019-11-22 01:19:42
Gruinard Bay,0,0,0,nan,nan,nan,61,0,47,28,33,(45),30,22,2,14,0,52,8,14,Feb,18,18,11,2019-11-22 01:19:42
Letham Pools,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,375unspecified sea-watchnull,25Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,29Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,1Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,nan,nan,nan,18,18,11,2019-11-22 01:19:42
Little Loch Broom,0,0,0,nan,nan,nan,0,(0),0,0,0,0,(0),(0),0,40,0,13,0,31,Feb,17,17,11,2019-11-22 01:19:42
Kinnaird Loch,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4,79,18,14,27,2,19,Mar,16,16,11,2019-11-22 01:19:42
Knightswood Park,0,0,0,0,0.0,2.0,2,2,2,2,0,2,2,7,6,13,21,16,15,16,Jan,16,16,11,2019-11-22 01:19:42
Loch Bunachton,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,17,48,Mar,16,16,11,2019-11-22 01:19:42
Scourie Bay,0,nan,nan,nan,nan,nan,2,0,35Supplementary visit under the WeBS Core Count SurveyWeBS,13,34,136,5,0,0,23,10,30,16,0,nan,16,16,11,2019-11-22 01:19:42
Stouts Hill,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,(0),nan,32,nan,nan,16,16,11,2019-11-22 01:19:42
Buckieburn Reservoir,0,(0),0,5,0.0,nan,nan,0,nan,nan,nan,12,32,2,(2),0,nan,nan,0,45,Jan,15,15,11,2019-11-22 01:19:42
Crummock Water,57,52,68,62,56.0,52.0,34,27,nan,nan,nan,nan,nan,nan,23,15,5,17,8,32,Oct,15,15,11,2019-11-22 01:19:42
Drip Moss,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,15,Jan,15,15,11,2019-11-22 01:19:42
Lindskeldfield Pond,nan,nan,nan,nan,nan,0,(0),7,7,4,9,(7),(6),(10),(150),(10),(15),(6),(2),(0),nan,8,8,12,2019-11-22 01:19:53
Loch of Auchlossan,nan,nan,nan,nan,nan,nan,585Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,380Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,330Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,280WWT/JNCC National Grey Goose Censusnull,350Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,80Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,0Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,0Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,5unspecified sea-watchnull,17Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,13Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,nan,nan,nan,nan,15,15,12,2019-11-22 01:19:53
Melvich,nan,nan,nan,nan,nan,nan,nan,nan,nan,(0),(3),(0),0,(0),(0),43,31,0,3,0,nan,15,15,12,2019-11-22 01:19:53
Bemersyde Moss,230,850,500Supplementary visit under the WeBS Core Count SurveyWeBS,(153),750,177,420,40,80,250,0,0,52,300,0,70,0,0,0,0,nan,14,14,12,2019-11-22 01:19:53
Glenfarg Reservoir,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21,1,32,2,14,Dec,14,14,12,2019-11-22 01:19:53
Lower Teviot Valley,2800,372,"3,500Supplementary visit under the WeBS Core Count SurveyWeBS",598,1800,525,833,1250,310,70,59,202Supplementary visit under the WeBS Core Count SurveyWeBS,0,0,26,52,0,0,0,19,Sep,14,14,12,2019-11-22 01:19:53
Moray Coast,0,0,0,0,0,0,0,0,0,0,(0),0,0,(0),0,0,5,(0),0,51,Dec,14,14,12,2019-11-22 01:19:53
Solway Estuary (English counties),55,31,385,0,47,38,39,56,(32),40,105,2,35,60,9,0,46,7,4,(13),Jan,14,14,12,2019-11-22 01:19:53
Upper Loch Lochmaben,nan,0,0,nan,nan,0,nan,nan,nan,nan,nan,0,0,0,0,0,55,0,0,nan,nan,14,14,12,2019-11-22 01:19:53
Abercairny Loch,15,69,12,0,0,0,253,173,52,55,19,0,0,49,0,20,12,23,9,1,Mar,13,13,12,2019-11-22 01:19:53
Duddingston Loch,350,(95),240,67,114,97,138,107,47,54,8,8,4,28,24,6,48,5,4,3,Mar,13,13,12,2019-11-22 01:19:53
Humbie Reservoir,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,0,0,52,Mar,13,13,12,2019-11-22 01:19:53
Kentra Bay,nan,nan,nan,nan,nan,nan,nan,21,7,0,61,(9),42,8,8,7,27,31,0,2,Apr,13,13,12,2019-11-22 01:19:53
Kyle of Durness,nan,(0),13,nan,nan,nan,0,43,0,1,0,(0),(0),(0),(0),6,0,2,55,0,nan,13,13,12,2019-11-22 01:19:53
Lady Moss,nan,0,0,nan,nan,nan,0,0,0,0,0,0,0,0,4,1,8,2,0,52,Dec,13,13,12,2019-11-22 01:19:53
River Shiel,11,5,0,5,2,0,8,60,6,2,16,61,43,33,(5),6,33,8,(17),2,Apr,13,13,12,2019-11-22 01:19:53
Caldarvan Loch,6,200,0,0,0,0,0,0,0,130,150,0,100,0,0,0,0,35,25,0,nan,12,12,12,2019-11-22 01:19:53
Loch Kishorn,0,0,58,nan,nan,nan,0,26,2,28,0,11,0,0,0,0,12,0,0,47,Feb,12,12,12,2019-11-22 01:19:53
Cambus Village Pool,nan,nan,nan,nan,nan,0,0,0,1,0,158,7,240,25,6,4,0,47,0,2,Sep,11,11,12,2019-11-22 01:19:53
Dochart Haughs,164,154,80,128,188,0,115,0,178,128,70,0,28,88,41,36,20,0,0,0,nan,11,11,12,2019-11-22 01:19:53
Loch Borralie,nan,nan,nan,nan,nan,nan,0,0,0,0,2,40,2,(0),0,0,2,37,9,5,Feb,11,11,12,2019-11-22 01:19:53
Loch Tulla,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18,22,0,2,Mar,11,11,12,2019-11-22 01:19:53
Lochs Thormaid and Saorach,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,500Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,479Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,9Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,nan,12Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,nan,nan,nan,11,11,12,2019-11-22 01:19:53
Rubha Beag - Leac Mhor,0,14,(0),nan,nan,nan,0,11,0,(0),0,30,0,0,0,0,0,47,0,9,Feb,11,11,12,2019-11-22 01:19:53
Urquhart Bay - Loch Ness,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,5,75Supplementary roost count under the WeBS Core Count SurveyWeBS,0,0,11,nan,nan,nan,nan,nan,11,11,12,2019-11-22 01:19:53
Clachan and Whitehouse,139Islay Greenland White-fronted and Barnacle Goose countsSNH adopted counts,30Supplementary visit under the WeBS Core Count SurveyWeBS,nan,nan,184Supplementary visit under the WeBS Core Count SurveyWeBS,nan,nan,nan,"42Report of the 2000/2001 National Census of Greenland White-fronted Geese in BritainFox, A.D. and Francis, I. 2002. Greenland White-fronted Goose Study report. Kalo, Denmark. 8 pp.",nan,33SNH countsSNH Islay office,9SNH countsSNH Islay office,9SNH countsSNH Islay office,0Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,12SNH countsSNH Islay office,nan,6SNH countsSNH Kirkwall office,14SNH countsSNH Kirkwall office,nan,nan,nan,10,10,12,2019-11-22 01:19:53
Holme Dub,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,300,nan,nan,31,6,9,10,8,14,11,Feb,10,10,12,2019-11-22 01:19:53
Holyrood Park Lochs,nan,nan,139Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,136Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,220Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,299Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,279Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,159Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,150WWT/JNCC National Grey Goose Censusnull,158WWT/JNCC National Grey Goose Censusnull,110Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,59Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,62Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,38Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,40unspecified sea-watchnull,24Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,3Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,2Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,nan,nan,nan,10,10,12,2019-11-22 01:19:53
Loch Walton,4,30,0,0,15,24,10,25,14,32,10,2,111,12,7,13,3,20,4,(10),Feb,10,10,12,2019-11-22 01:19:53
River Eden - Kirkby Thore,nan,nan,nan,nan,nan,nan,nan,(0),(0),30,30,(0),0,67,39,0,40,0,8,4,Jan,10,10,12,2019-11-22 01:19:53
River Forth - Stirling Bridge to Teith Confluence,13,0,0,(0),0,34,0.0,0,1,0,0,0,0,2,(0),0,7,7,12,(26),Jan,10,10,13,2019-11-22 01:20:05
St Margaret's Loch,153,(75),104,208,105,163,119.0,157,120,96,74,71,76,54,21,12Supplementary visit under the WeBS Core Count SurveyWeBS,17,11,7,4,Oct,10,10,13,2019-11-22 01:20:05
Whiteadder Water,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2,35,2,0,nan,10,10,13,2019-11-22 01:20:05
Winterfield to Barns Ness,0,0,0,0,11,0,0.0,0,0,0,0,0,0,0,0,45,0,0,4,0,nan,10,10,13,2019-11-22 01:20:05
Bay of Stoer,nan,nan,nan,nan,nan,nan,nan,0,4,3,1Supplementary visit under the WeBS Core Count SurveyWeBS,9,24,8,6,18,6,6,12,4,Sep,9,9,13,2019-11-22 01:20:05
Carnbee Reservoir,0,1,20,388,0,16,0.0,0,0,0,10Supplementary visit under the WeBS Core Count SurveyWeBS,420Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,0,18,0,0,35,8,0,0,nan,9,9,13,2019-11-22 01:20:05
