Site▲▼,78/79▲▼,79/80▲▼,80/81▲▼,81/82▲▼,82/83▲▼,83/84▲▼,84/85▲▼,85/86▲▼,86/87▲▼,87/88▲▼,88/89▲▼,89/90▲▼,90/91▲▼,91/92▲▼,92/93▲▼,93/94▲▼,94/95▲▼,95/96▲▼,96/97▲▼,97/98▲▼,98/99▲▼,99/00▲▼,00/01▲▼,01/02▲▼,02/03▲▼,03/04▲▼,04/05▲▼,05/06▲▼,06/07▲▼,07/08▲▼,08/09▲▼,09/10▲▼,10/11▲▼,11/12▲▼,12/13▲▼,13/14▲▼,14/15▲▼,15/16▲▼,16/17▲▼,17/18▲▼,Mon,Moving5yr avg▲▼,13/14-17/185yr avg▲▼,WebPageNo,RoughTimeAccessed
Red Seas (Crooke),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0,0,0,0.0,0,0.0,0,(0),0,nan,(0),(0),0,0,1,Feb,0,0,76,2019-11-28 06:46:27
Redmires Reservoirs,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0,0,0,0.0,0,nan,nan,nan,nan,nan,0,1Supplementary visit under the WeBS Core Count SurveyWeBS,0,0,nan,nan,nan,nan,0,nan,0,0,76,2019-11-28 06:46:27
Reigate Priory Lake,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,6.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,1.0,1,0,nan,0.0,0,0.0,nan,nan,0,0,0,0,0,0,0,nan,0,0,76,2019-11-28 06:46:27
Rhodes Farm Effluent Treatment Works,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,1,0.0,1,0,0,0,0,0,0,0,0,nan,0,0,76,2019-11-28 06:46:27
Richmond Lakes,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,0,nan,0,0,76,2019-11-28 06:46:27
Rishton Reservoir,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,1Supplementary visit under the WeBS Core Count SurveyWeBS,(0),0.0,0,0,nan,nan,nan,nan,0,0,0,0,(0),0,nan,nan,0,nan,0,0,76,2019-11-28 06:46:27
River Annan - Bridge Pool Lockerbie,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,nan,nan,nan,nan,0,0,76,2019-11-28 06:46:27
River Annan - Broomhill to Sillahill,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,nan,0,0,76,2019-11-28 06:46:27
River Annan - Coagries,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,0,0,(0),0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,0,0,76,2019-11-28 06:46:27
River Annan - Girthhead and Blue Boars Pond,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,nan,nan,0,0.0,(0),0,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0.0,0,nan,nan,nan,nan,nan,0,0,77,2019-11-28 06:46:53
River Annan - Shillahill to Hightae,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0.0,0,(0),0,0,0,nan,0,0,77,2019-11-28 06:46:53
River Annan and Evan Water - Meetings of Water and The Kerr,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,1,nan,nan,0,0.0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0,nan,nan,nan,nan,nan,0,0,77,2019-11-28 06:46:53
River Avon - Dauntsey to Lower Seagry,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1,1,nan,0,nan,0,nan,1,0,0,nan,0,0,77,2019-11-28 06:46:53
River Avon - Lake to Upper Woodford,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,1,May,0,0,77,2019-11-28 06:46:53
River Avon - Longford Castle,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,0,77,2019-11-28 06:46:53
River Avon - Stratford Sub Castle,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,(0),0,0,nan,nan,nan,0,0,77,2019-11-28 06:46:53
River Carron - A905 to Carronshore,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,nan,0,0,77,2019-11-28 06:46:53
River Carron - Larbert to Carron Bridge,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,nan,0,0,0.0,(0),0,0,0,0,nan,0,0,77,2019-11-28 06:46:53
River Carron - M876 to Larbert,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,nan,0,(0),0.0,0,0,0,0,0,nan,0,0,77,2019-11-28 06:46:53
River Clyde - Lamington,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,0.0,(0),(0),0.0,(0),0.0,0,(0),0.0,8.0,1,0,0,0,0,nan,0,nan,nan,nan,nan,nan,nan,0,nan,0,0,77,2019-11-28 06:46:53
"River Cuckmere - Exceat to Long Bridge, Alfriston",nan,nan,nan,nan,nan,0.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,0,77,2019-11-28 06:46:53
River Dart and Queens Marsh (Dartington),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,nan,0,0,77,2019-11-28 06:46:53
River Dee - Threave and Lodge Islands,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,0,0,77,2019-11-28 06:46:53
River Derwent: Cromford to Matlock Bath,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,0,(0),nan,nan,nan,nan,10,11,0.0,0,0,0,0,0,nan,0,0,77,2019-11-28 06:46:53
River Devon - A907 to Cambus Weir,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,nan,0,0,77,2019-11-28 06:46:53
River Devon - Alva to Tullibody Bridge,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0.0,0,0.0,0,0,0.0,nan,nan,(0),0,0,0,0,0,0,0.0,0,0,0,0,0,nan,0,0,77,2019-11-28 06:46:53
River Devon - B934 Bridge to Crook of Devon,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,0,0,0,0,0,0.0,0,nan,nan,nan,nan,nan,0,0,77,2019-11-28 06:46:53
River Devon - Dollar to Tillicoultry,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0,0.0,(0),0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,nan,0,0,77,2019-11-28 06:46:53
River Devon - Kersiepow Ponds,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,nan,0,0,77,2019-11-28 06:46:53
River Devon - Tillicoultry to Alva (A908-B908),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0,0.0,0,0,0.0,0.0,(0),0,0,0,(0),0,(0),(0),0.0,0,(0),(0),0,0,nan,0,0,77,2019-11-28 06:46:53
River Devon - Tullibody Bridge to A907,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,nan,0,0,77,2019-11-28 06:46:53
River Don - Neeps End to Tinsley Viaduct,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,2.0,nan,4.0,4.0,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,0,77,2019-11-28 06:46:53
River Earn - Forteviot Bridge to Kinkell Bridge,0.0,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,nan,0,0,77,2019-11-28 06:46:53
River Eden - Little Salkeld,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,(0),(0),(0),0,(80),0,300,400.0,0,1,0,0,0,nan,0,0,77,2019-11-28 06:46:53
River Eden - Newby to Scotby,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,(0),0,(0),0,(0),(0),0.0,0,0,0,0,(0),nan,0,0,77,2019-11-28 06:46:53
River Eden - Scotby to Rickerby Rocks,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,(0),0,0,0,0,0.0,0,0,0,0,0,nan,0,0,77,2019-11-28 06:46:53
River Forth - Bridge of Frew to East Frew,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,0.0,0,0,nan,nan,nan,0,0,0,0,0,nan,0,0.0,0,0,0,(0),0,nan,0,0,77,2019-11-28 06:46:53
River Forth - Bridge of Frew to Ladylands,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0,0.0,0,nan,nan,0.0,nan,0,0,0,0,0,nan,0,nan,0,nan,0,0,0,nan,0,0,77,2019-11-28 06:46:53
River Forth - Gargunnock to East Frew,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0,0,0.0,0.0,nan,0,0,0,0,nan,0,0,nan,0,0,0,nan,(0),nan,0,0,77,2019-11-28 06:46:53
River Forth - Ladylands to Cardross Bridge,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,(0),0,0.0,0,0.0,0.0,nan,nan,nan,0,0.0,nan,0,0,(0),nan,nan,nan,0,0,78,2019-11-28 06:47:18
River Forth - Meiklewood,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,0,nan,0,0,nan,0,0.0,0,0.0,0.0,0,nan,0,nan,nan,nan,0,0,0,0.0,0,nan,0,0,78,2019-11-28 06:47:18
River Forth - Stirling Bridge to Teith Confluence,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,0,0,(0),0,0.0,0,0.0,0.0,0,0,0,0,0.0,(0),0,0,0,0.0,0,nan,0,0,78,2019-11-28 06:47:18
River Glaslyn at Port Croesor,nan,nan,nan,nan,nan,nan,nan,nan,0.0,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2,0.0,nan,nan,0,nan,0.0,nan,nan,0,0,78,2019-11-28 06:47:18
River Glen - Pinchbeck to Guthram Gowt,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,(0),0,0,0,0,0,nan,nan,0,0.0,6.0,0,nan,nan,0,0.0,0,0,0,1,0.0,0,nan,0,0,78,2019-11-28 06:47:18
River Hull - Bell Mills (Driffield),nan,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan,120.0,nan,10.0,105.0,117.0,0.0,0,0,9,(0),4,43,0,0.0,8,37.0,1.0,1,1,0,0,0.0,0,0,0,0,0.0,0,nan,0,0,78,2019-11-28 06:47:18
River Irwell,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,0,0,0,(0),0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,1,0.0,1,Feb,0,0,78,2019-11-28 06:47:18
River Isla - West Banchory,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,nan,0,0,78,2019-11-28 06:47:18
River Kennet - Ramsbury to Chilton Foliat,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,(0),(0),(0),(0),0,(0),1.0,(0),2.0,3.0,(0),4,(0),(0),2.0,nan,(0),0,0,0.0,0,nan,0,0,78,2019-11-28 06:47:18
River Kent 513905-516943,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,0,0,0,0,nan,0,0,0.0,2,0.0,0.0,nan,nan,nan,nan,nan,nan,0,0,nan,nan,nan,nan,0,0,78,2019-11-28 06:47:18
River Lea - East Hyde,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,2,3,0,0,9,5,2.0,1,1.0,1.0,0,50,0,6,1.0,0,0,1,0,0.0,0,nan,0,0,78,2019-11-28 06:47:18
River Leven - Balloch to Dumbarton,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0.0,0,nan,0,0,78,2019-11-28 06:47:18
River Mersey,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,1.0,0,0.0,0.0,1,0,nan,0,nan,0,0,0,0,0.0,0,nan,0,0,78,2019-11-28 06:47:18
River Mole - Leatherhead,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0.0,0,0.0,nan,nan,nan,0,0,2.0,2,0,0,0,0.0,0,nan,0,0,78,2019-11-28 06:47:18
River Ribble - Penwortham to Bull Nose,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,0,78,2019-11-28 06:47:18
River Ribble - Trough House to Siddows,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0,0.0,0.0,0,0,1,0,3.0,0,0,0,0,0.0,0,nan,0,0,78,2019-11-28 06:47:18
River Soar - West Bridge to Aylestone Mead,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0,1,0,1,0.0,0,nan,0,0,78,2019-11-28 06:47:18
River Stour - Shapwick to Spetisbury,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,3,10.0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,nan,0,0,78,2019-11-28 06:47:18
River Tame and River Anker Confluence,0.0,nan,0.0,nan,nan,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0,(0),0,(0),0,nan,0,0.0,0,0.0,1.0,0,0,0,0,0.0,0,0,0,0,0.0,nan,nan,0,0,78,2019-11-28 06:47:18
River Tay - Almond Mouth to Perth Bridge,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,11.0,9,0,0,0,0,0,0,0.0,0,0.0,0.0,0,8,2,5,0.0,0,0,0,0,nan,nan,nan,0,0,78,2019-11-28 06:47:18
River Tay - Perth Bridge to Friarton Island,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,0,78,2019-11-28 06:47:18
River Teith - Blackdub,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0.0,0,nan,0,0,78,2019-11-28 06:47:18
River Teith - Daldorn to Deanston,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0.0,0,nan,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,nan,0,0,78,2019-11-28 06:47:18
River Teith - Doune to Wester Row,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,nan,(0),0.0,0.0,0,(0),0,0,0.0,0,0,0,0,0.0,nan,nan,0,0,78,2019-11-28 06:47:18
River Teith - Wester Row to Forth confluence,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0.0,0,nan,0,0,0.0,0,0,0,0,0.0,(0),nan,0,0,78,2019-11-28 06:47:18
River Thames - Richmond to Teddington,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0,nan,nan,nan,3.0,2.0,nan,3.0,nan,nan,nan,(0),0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,0,0,0,0.0,0,nan,0,0,78,2019-11-28 06:47:18
River Thames - Vauxhall Bridge to Battersea Bridge,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,2,8,7.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,(0),nan,nan,nan,nan,0,0,78,2019-11-28 06:47:18
River Thames Chertsey Bridge to Laleham,0.0,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,(0),0,0,0,0.0,2,Feb,0,0,78,2019-11-28 06:47:18
River Thames at Staines Bridge,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16,nan,nan,nan,nan,nan,nan,nan,0,0.0,0,0,0,0,0.0,0,nan,0,0,78,2019-11-28 06:47:18
River Tweed - Galafoot to Lowood Bridge,0.0,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,nan,nan,0.0,0.0,0,0,0,(0),0,nan,0,0.0,0,0.0,nan,0,nan,0,0,0.0,0,nan,0,nan,nan,0,nan,0,0,78,2019-11-28 06:47:18
River Tweed - Kelso to Coldstream,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,(0),(0),0,0,(0),0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,79,2019-11-28 06:47:46
River Welland - Spalding to A16,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,(0),0,0,2,0.0,0.0,0.0,0.0,(0),0,0,0,0,0,0,0,0,0,0,nan,nan,0,0,79,2019-11-28 06:47:46
River Wye - Bakewell to Haddon,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,(0),(0),0.0,0,0,31,0,0,0.0,0.0,0.0,0.0,0,nan,0,nan,nan,nan,nan,nan,nan,nan,0,0,nan,0,0,79,2019-11-28 06:47:46
Rivers Eamont and Eden - Honeypot to Edenhall,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,0.0,nan,0,0.0,0,0,0,0,nan,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,79,2019-11-28 06:47:46
Roadford Reservoir,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,nan,nan,0.0,1,1,0.0,2,0,nan,nan,0,0.0,0.0,1.0,2.0,0,1,0,0,0,0,0,0,0,1,0,0,nan,0,0,79,2019-11-28 06:47:46
Roberthill,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,nan,nan,0,0,79,2019-11-28 06:47:46
Rockstowes Pond,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11,2,0,0,(0),0,0,2,May,1,1,79,2019-11-28 06:47:46
Rodbourne Sewage Works Swindon,nan,nan,nan,nan,nan,nan,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,(0),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,0,nan,0,0,79,2019-11-28 06:47:46
Rodley and Wilmer Common,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,2.0,nan,nan,nan,0,0,0,(0),0,0,0,0,0,nan,0,0,79,2019-11-28 06:47:46
Rook's Nest Pond,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,1,1,Apr,0,0,79,2019-11-28 06:47:46
Rookery North (Stewartby),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,13.0,0,0,0.0,3,58,62,76,132,18.0,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,0,nan,nan,0,nan,0,0,79,2019-11-28 06:47:46
Rooksbury Mill,0.0,nan,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,nan,nan,nan,nan,nan,0,nan,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,79,2019-11-28 06:47:46
Rossie Bog,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,(1),(0),(0),0,0,(0),(0),0,(0),nan,nan,0,0,79,2019-11-28 06:47:46
Rough Firth,nan,0.0,0.0,0.0,(0),0.0,0.0,nan,nan,nan,nan,nan,(0),0.0,0.0,0.0,0,0,0.0,(0),0,0,0,0,0.0,0.0,0.0,nan,nan,0,0,0,(0),0,0,0,(0),(0),0,0,nan,0,0,79,2019-11-28 06:47:46
Roughrigg Reservoir,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,4,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,nan,nan,0,0,nan,nan,nan,nan,nan,0,0,79,2019-11-28 06:47:46
Rouken Glen Pond,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,nan,0,0,79,2019-11-28 06:47:46
Rubha Beag - Leac Mhor,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,(0),nan,nan,nan,0.0,0.0,0,(0),0,0,0,0,0,0,0,0,0,0,nan,0,0,79,2019-11-28 06:47:46
Rudyard Lake,nan,nan,nan,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0,0,1,0,0,nan,nan,(0),nan,nan,nan,0,nan,0,0,79,2019-11-28 06:47:46
Ruislip Lido,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,0,nan,nan,0.0,0.0,0.0,1,9,2,3,1,0,1,0,0,0,0,2,Apr,0,0,79,2019-11-28 06:47:46
