Site▲▼,98/99▲▼,99/00▲▼,00/01▲▼,01/02▲▼,02/03▲▼,03/04▲▼,04/05▲▼,05/06▲▼,06/07▲▼,07/08▲▼,08/09▲▼,09/10▲▼,10/11▲▼,11/12▲▼,12/13▲▼,13/14▲▼,14/15▲▼,15/16▲▼,16/17▲▼,17/18▲▼,Mon,Moving5yr avg▲▼,13/14-17/185yr avg▲▼,WebPageNo,RoughTimeAccessed
Megget Reservoir,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,68,2019-11-22 02:20:25
Melbost Sands (Lewis),nan,nan,nan,(1),nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,68,2019-11-22 02:20:25
Merton Borrow Pit,0,0,0,0,0,0.0,0,0.0,(0),nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,68,2019-11-22 02:20:25
Methley Gravel Pit,0,0,9,0,0,nan,nan,nan,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,68,2019-11-22 02:20:25
Micklemere Group,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,68,2019-11-22 02:20:25
Mid Fairbank (Gowan Bank) Tarn and Borwick Fold Tarn,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,68,2019-11-22 02:20:25
Middleton Moor,1,0,0,0,0,0.0,8,0.0,0,0.0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,68,2019-11-22 02:20:25
Mill Glen Reservoir,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,68,2019-11-22 02:20:25
Mishnish Lochs,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,68,2019-11-22 02:20:25
Moine Mhor and Add Estuary,(3),nan,nan,nan,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,68,2019-11-22 02:20:25
Monkmyre Flood,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,68,2019-11-22 02:20:25
Monlough,15.0,20,12.0,50.0,16.0,33.0,45,55,35.0,5,nan,nan,nan,27.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,69,2019-11-22 02:20:33
Morfa Harlech,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,69,2019-11-22 02:20:33
Morton Reservoir,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,69,2019-11-22 02:20:33
Mountnorris,nan,41Supplementary visit under the WeBS Core Count SurveyWeBS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,69,2019-11-22 02:20:33
Mouse Water - Lewinside Farm,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,69,2019-11-22 02:20:33
Mouth of River Lochy,nan,(7),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,69,2019-11-22 02:20:33
Muir Dam,3.0,0,0.0,0.0,0.0,4.0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,69,2019-11-22 02:20:33
Muirhead and Camphill Reservoirs,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,69,2019-11-22 02:20:33
Mullage More Lough,nan,8Supplementary visit under the WeBS Core Count SurveyWeBS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,69,2019-11-22 02:20:33
Mullagh,nan,41Supplementary visit under the WeBS Core Count SurveyWeBS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,69,2019-11-22 02:20:33
Mumnock Caaf and Glenburn Reservoirs,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,69,2019-11-22 02:20:33
Munnoch Reservoir,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,69,2019-11-22 02:20:33
Mynydd Gorddu (Bontgoch),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,69,2019-11-22 02:20:33
Myres,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,69,2019-11-22 02:20:33
Myroe: Balleyhenry West and East/ Carrowmuddle,nan,221Supplementary visit under the WeBS Core Count SurveyWeBS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,69,2019-11-22 02:20:33
Myroe: Myroe Level,nan,6Supplementary visit under the WeBS Core Count SurveyWeBS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,69,2019-11-22 02:20:33
Neuadd Farm,nan,14Supplementary visit under the WeBS Core Count SurveyWeBS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,69,2019-11-22 02:20:33
New Smailholm Farm,nan,(30),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,69,2019-11-22 02:20:33
Newark Bay,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,69,2019-11-22 02:20:33
Newhall Loch,nan,0,nan,nan,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,69,2019-11-22 02:20:33
Newmains Farm,nan,nan,nan,nan,nan,nan,61Supplementary visit under the WeBS Core Count SurveyWeBS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,69,2019-11-22 02:20:33
Newmains Ponds,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,69,2019-11-22 02:20:33
Newton Farm Ponds - Cambuslang,nan,(2),nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,69,2019-11-22 02:20:33
Newton Links,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,69,2019-11-22 02:20:33
Newton Marsh,nan,nan,nan,nan,nan,nan,nan,nan,nan,13WWT/JNCC National Grey Goose Censusnull,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,69,2019-11-22 02:20:33
Nocton Wood Clay Pit,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,69,2019-11-22 02:20:33
Norham West Mains,nan,nan,nan,nan,nan,nan,184Supplementary visit under the WeBS Core Count SurveyWeBS,194Supplementary visit under the WeBS Core Count SurveyWeBS,196.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,69,2019-11-22 02:20:33
Norham/Horncliffe,nan,97Supplementary visit under the WeBS Core Count SurveyWeBS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,69,2019-11-22 02:20:33
North Banks GP (Whittlesey),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,69,2019-11-22 02:20:33
North Esk Reservoir,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,4.0,7.0,nan,nan,nan,nan,nan,nan,nan,nan,69,2019-11-22 02:20:33
North Loch,nan,nan,nan,3.0,5,1.0,8,6.0,1.0,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,70,2019-11-22 02:20:41
North Loch (Sanday),nan,nan,nan,nan,nan,nan,nan,nan,1.0,48.0,(80),130.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,70,2019-11-22 02:20:41
North Of Newferry East,nan,54Supplementary visit under the WeBS Core Count SurveyWeBS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,70,2019-11-22 02:20:41
North Ronaldsay Lochs,6.0,26,22,17.0,15,15.0,20,25.0,16.0,12.0,23,7.0,10.0,3.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,70,2019-11-22 02:20:41
North Uist,nan,nan,nan,nan,nan,nan,0,2.0,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,70,2019-11-22 02:20:41
North Uist (West Side),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,70,2019-11-22 02:20:41
North Uist: Locheport,nan,nan,nan,nan,nan,nan,nan,2.0,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,70,2019-11-22 02:20:41
Northcraig Reservoir,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,70,2019-11-22 02:20:41
Northton Saltings (Harris),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,70,2019-11-22 02:20:41
Nunwood,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,70,2019-11-22 02:20:41
Nydie Mains,nan,11Supplementary visit under the WeBS Core Count SurveyWeBS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,70,2019-11-22 02:20:41
Odhrasgair and An Fhaodhail (Tiree),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,70,2019-11-22 02:20:41
Ogden Reservoir (Denholme),0.0,0,0,nan,nan,nan,nan,0.0,0.0,0.0,0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,70,2019-11-22 02:20:41
Old Denaby Flash,0.0,0,0,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,70,2019-11-22 02:20:41
Orchard Farm Pool,0.0,0,0,0.0,19Supplementary visit under the WeBS Core Count SurveyWeBS,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,70,2019-11-22 02:20:41
Orkney,nan,57Supplementary visit under the WeBS Core Count SurveyWeBS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,70,2019-11-22 02:20:41
Oronsay Sounds (North Uist),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,70,2019-11-22 02:20:41
Packington Park,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,70,2019-11-22 02:20:41
Padanaram,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,70,2019-11-22 02:20:41
Pant Pool Llanddewi Brefi,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,70,2019-11-22 02:20:41
Papa Stour Freshwater Lochs,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,70,2019-11-22 02:20:41
Papil Water Fetlar,nan,12,5Supplementary visit under the WeBS Core Count SurveyWeBS,11.0,0,3.0,9Supplementary visit under the WeBS Core Count SurveyWeBS,0.0,4.0,16.0,15,10.0,7.0,6.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,70,2019-11-22 02:20:41
Park Dam,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,70,2019-11-22 02:20:41
Pebley Pond,0.0,0,0,nan,0,0.0,nan,0.0,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,70,2019-11-22 02:20:41
Penrhyn Flats Fairbourne (Mawddach Estuary),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,70,2019-11-22 02:20:41
Penwhapple Reservoir,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,70,2019-11-22 02:20:41
Peppermill Dam and Moor Loch and Keir Loch,nan,nan,nan,nan,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,70,2019-11-22 02:20:41
Pilsworth Lakes,nan,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,4.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,70,2019-11-22 02:20:41
Pitfour Lake,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,70,2019-11-22 02:20:41
Pitlour Pond Strathmiglo,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,70,2019-11-22 02:20:41
Pittarthie Pond,(0),(10),(0),(0),(0),(0),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,71,2019-11-22 02:20:49
Pleasley Pond,nan,nan,nan,nan,2,0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,71,2019-11-22 02:20:49
Pollramer Lake,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,71,2019-11-22 02:20:49
Pool Wood,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,71,2019-11-22 02:20:49
Port Ellen Distillery Pond,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,71,2019-11-22 02:20:49
Port Mhor Bragar (Lewis),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,71,2019-11-22 02:20:49
Porthmadog Cob,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,71,2019-11-22 02:20:49
Prescot Reservoirs,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,71,2019-11-22 02:20:49
Preston Tarn,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,71,2019-11-22 02:20:49
Prestwick Carr,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,71,2019-11-22 02:20:49
Pwll Patti,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,71,2019-11-22 02:20:49
Pwllheli Harbour,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,71,2019-11-22 02:20:49
Quarryford Pool,0,0,0,3,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,71,2019-11-22 02:20:49
Quoile Pondage,nan,3Supplementary visit under the WeBS Core Count SurveyWeBS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,71,2019-11-22 02:20:49
R Bann: Motorway Fields,nan,65Supplementary visit under the WeBS Core Count SurveyWeBS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,71,2019-11-22 02:20:49
R Bann: Muckery,nan,112Supplementary visit under the WeBS Core Count SurveyWeBS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,71,2019-11-22 02:20:49
R Spey - Tullochgorum to Boat of Balliefirth,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,71,2019-11-22 02:20:49
R Wensum: Fakenham - Gt Ryburgh (inc Pensthorpe),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,71,2019-11-22 02:20:49
Raith Reservoir,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,71,2019-11-22 02:20:49
Ramornie Mill,nan,5Supplementary visit under the WeBS Core Count SurveyWeBS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,71,2019-11-22 02:20:49
Randerston to Boarhills (Kenly Burn),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,71,2019-11-22 02:20:49
Ravenstruther (Swans),nan,39Supplementary visit under the WeBS Core Count SurveyWeBS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,71,2019-11-22 02:20:49
Redden Haugh,nan,47Supplementary visit under the WeBS Core Count SurveyWeBS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,71,2019-11-22 02:20:49
Redwell Fishery,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,71,2019-11-22 02:20:49
Reedham Water,nan,nan,0,0,2,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,71,2019-11-22 02:20:49
Reedy Flat and Reedy Flat (West),nan,11Supplementary visit under the WeBS Core Count SurveyWeBS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,71,2019-11-22 02:20:49
Renishaw Lakes,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,71,2019-11-22 02:20:49
Renishaw Sewage Farm,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,71,2019-11-22 02:20:49
Revesby Reservoir,0,0,0,0,0,0,0.0,3.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,71,2019-11-22 02:20:49
Rheidol GP,0,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,71,2019-11-22 02:20:49
Rhos Rhydd Reservoir,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,72,2019-11-22 02:20:56
Rhunahaorine,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,72,2019-11-22 02:20:56
Ringcreevy,nan,144Supplementary visit under the WeBS Core Count SurveyWeBS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,72,2019-11-22 02:20:56
Ringstone Edge Reservoir,0,0,0.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,72,2019-11-22 02:20:56
Ripon Parks,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,72,2019-11-22 02:20:56
Risk Farm,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,72,2019-11-22 02:20:56
River Arun - Amberley (Houghton Bridge) to Arundel,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,72,2019-11-22 02:20:56
River Bann - Ballaghbeddy,nan,43Supplementary visit under the WeBS Core Count SurveyWeBS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,72,2019-11-22 02:20:56
River Bann - Derrytagh South,nan,51Supplementary visit under the WeBS Core Count SurveyWeBS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,72,2019-11-22 02:20:56
River Bann - Green Island,nan,24Supplementary visit under the WeBS Core Count SurveyWeBS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,72,2019-11-22 02:20:56
River Bann at Corbet,nan,54Supplementary visit under the WeBS Core Count SurveyWeBS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,72,2019-11-22 02:20:56
River Blackwater - Benburb,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,72,2019-11-22 02:20:56
River Blackwater - Stragrane,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,72,2019-11-22 02:20:56
River Calder - Calder Bridge Castleford,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,72,2019-11-22 02:20:56
River Cam - Dimmock's Cote to Great Ouse,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,72,2019-11-22 02:20:56
River Clyde - Carstairs Junction,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,72,2019-11-22 02:20:56
River Clyde - Castledykes,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,72,2019-11-22 02:20:56
River Clyde - Crookboat,nan,34Supplementary visit under the WeBS Core Count SurveyWeBS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,72,2019-11-22 02:20:56
River Clyde - Elvanfoot,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,72,2019-11-22 02:20:56
River Clyde - Lamington to Hyndford Bridge,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,72,2019-11-22 02:20:56
River Clyde - The Meetings,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,72,2019-11-22 02:20:56
River Clyde - Westraw Mains,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,72,2019-11-22 02:20:56
River Clyde: Blantyreferme to Carmyle,(0),(2),0.0,(0),nan,nan,nan,nan,1.0,9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,72,2019-11-22 02:20:56
River Conwy - Llanwrst to Tal-y-cafn,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,72,2019-11-22 02:20:56
River Derwent - Cromford to Belper (Wyver Lane),nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,72,2019-11-22 02:20:56
River Deveron - Banff to Bridge of Alvah,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,72,2019-11-22 02:20:56
River Deveron - Hungry Hills to Todlaw,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,72,2019-11-22 02:20:56
River Devon - Tullibody Bridge,7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,72,2019-11-22 02:20:56
River Don - Inverurie to Hatton of Fintray,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,72,2019-11-22 02:20:56
River Don - Kemnay (Fetternear) to Inverurie,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,72,2019-11-22 02:20:56
River Don - Thrybergh Banks,0.0,0,0.0,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,73,2019-11-22 02:21:03
River Earn - Carse of Trowan,0.0,0,0.0,nan,nan,nan,0.0,0.0,2.0,0.0,0.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,73,2019-11-22 02:21:03
River Earn at Forteviot,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,73,2019-11-22 02:21:03
