Site▲▼,78/79▲▼,79/80▲▼,80/81▲▼,81/82▲▼,82/83▲▼,83/84▲▼,84/85▲▼,85/86▲▼,86/87▲▼,87/88▲▼,88/89▲▼,89/90▲▼,90/91▲▼,91/92▲▼,92/93▲▼,93/94▲▼,94/95▲▼,95/96▲▼,96/97▲▼,97/98▲▼,98/99▲▼,99/00▲▼,00/01▲▼,01/02▲▼,02/03▲▼,03/04▲▼,04/05▲▼,05/06▲▼,06/07▲▼,07/08▲▼,08/09▲▼,09/10▲▼,10/11▲▼,11/12▲▼,12/13▲▼,13/14▲▼,14/15▲▼,15/16▲▼,16/17▲▼,17/18▲▼,Mon,Moving5yr avg▲▼,13/14-17/185yr avg▲▼,WebPageNo,RoughTimeAccessed
Loch of Houster,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,0,0,18,2019-11-28 11:08:19
Loch of Hundland,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,2,0,0,0,(7),0,0,(0),0,0,8,0,0,0,0.0,(0),0.0,nan,0,0,19,2019-11-28 11:08:59
Loch of Lintrathen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0,0.0,(0),0,(0),0,0,0,1,nan,(0),1,(0),0,0,0,(0),0,0,0.0,0,0.0,nan,0,0,19,2019-11-28 11:08:59
Loch of Loirston,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0.0,nan,0,0,19,2019-11-28 11:08:59
Loch of Sabiston,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,(0),0,0,0,0,0,0,0,0,0,0,0,0,0.0,(0),0.0,nan,0,0,19,2019-11-28 11:08:59
Loch of Skaill,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,nan,0.0,0.0,nan,1.0,nan,0.0,0,0.0,0.0,0,2.0,0,(0),0,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,nan,0,0,19,2019-11-28 11:08:59
Loch of Stenness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,20,1.0,1.0,0,0.0,0,(0),0,0,0,0,0,0,0,0,0,"1Report of the 2000/2001 National Census of Greenland White-fronted Geese in BritainFox, A.D. and Francis, I. 2002. Greenland White-fronted Goose Study report. Kalo, Denmark. 8 pp.",0,0,0,0,0,0.0,0,0.0,nan,0,0,19,2019-11-28 11:08:59
Loch of Swannay,nan,nan,nan,nan,nan,nan,nan,20.0,nan,nan,nan,nan,nan,nan,nan,(0),18.0,26.0,80,43.0,6,120Supplementary visit under the WeBS Core Count SurveyWeBS,153Supplementary visit under the WeBS Core Count SurveyWeBS,59Supplementary visit under the WeBS Core Count SurveyWeBS,23Supplementary visit under the WeBS Core Count SurveyWeBS,39,"77Report of the 2000/2001 National Census of Greenland White-fronted Geese in BritainFox, A.D. and Francis, I. 2002. Greenland White-fronted Goose Study report. Kalo, Denmark. 8 pp.",69,"105Report of the 2000/2001 National Census of Greenland White-fronted Geese in BritainFox, A.D. and Francis, I. 2002. Greenland White-fronted Goose Study report. Kalo, Denmark. 8 pp.","75Report of the 2000/2001 National Census of Greenland White-fronted Geese in BritainFox, A.D. and Francis, I. 2002. Greenland White-fronted Goose Study report. Kalo, Denmark. 8 pp.",4,48,0,0,0,0,0,0.0,0,0.0,nan,0,0,19,2019-11-28 11:08:59
Loch of Tingwall,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0.0,0,0.0,nan,0,0,19,2019-11-28 11:08:59
Lochend Loch,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,110,nan,nan,nan,nan,nan,nan,0.0,nan,0,0,19,2019-11-28 11:08:59
London Wetland Centre,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,nan,0,0,19,2019-11-28 11:08:59
Longnewton Reservoir,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0.0,nan,0,0,19,2019-11-28 11:08:59
Looe Estuary,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0,0.0,0.0,0,0.0,0,(0),(0),0,0,0,1,0,(0),0,0,0,(0),0,0,(0),0,0.0,0,0.0,nan,0,0,19,2019-11-28 11:08:59
Low Skirlington,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,160,nan,0,0,nan,nan,nan,nan,0,0,19,2019-11-28 11:08:59
Lower Frome,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0,0.0,nan,nan,nan,nan,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0.0,nan,nan,nan,0,0,19,2019-11-28 11:08:59
Lower Lough Erne,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.0,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,0,16,35,0,0,(0),nan,26,0,0,0,0,0,0.0,0,0.0,nan,0,0,19,2019-11-28 11:08:59
Lower Windrush Valley Gravel Pits,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,1.0,0,0,0,71,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0.0,nan,0,0,19,2019-11-28 11:08:59
Luton Hoo,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,nan,0.0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,nan,nan,nan,nan,nan,0,0,19,2019-11-28 11:08:59
Maer Lake,nan,nan,nan,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,nan,0,0,19,2019-11-28 11:08:59
Marbury Big Mere,0.0,0.0,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0,0,0,0,0,nan,nan,nan,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,0,0,19,2019-11-28 11:08:59
Marbury Meres,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0,0,0,0,0,nan,nan,nan,0,0,0,0,0,0,0,0,0,0.0,0,0.0,nan,0,0,19,2019-11-28 11:08:59
Markeaton Park Lake,1.0,1.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,nan,nan,nan,0,0,0,0,0,0.0,(0),0.0,nan,0,0,19,2019-11-28 11:08:59
Marloes Mere,nan,nan,0.0,2.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,nan,0.0,nan,nan,nan,0.0,(0),0.0,0,(0),(0),0,(0),(0),0,6,0,0,0,"16Report of the 2000/2001 National Census of Greenland White-fronted Geese in BritainFox, A.D. and Francis, I. 2002. Greenland White-fronted Goose Study report. Kalo, Denmark. 8 pp.",0,0,0,0,0,0.0,0,0.0,nan,0,0,19,2019-11-28 11:08:59
Marlow Gravel Pits,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,(0),0,0,nan,nan,nan,nan,nan,0,0,19,2019-11-28 11:08:59
Marsh Lane Gravel Pits,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,nan,6.0,0.0,1.0,1.0,1.0,2.0,(2),2.0,3.0,1,1.0,1,1,0,0,0,nan,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,nan,0,0,19,2019-11-28 11:08:59
Marsh Lane Nature Reserve,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1,0,0,0,0,0.0,0,0.0,nan,0,0,19,2019-11-28 11:08:59
Martham Broad,nan,nan,nan,nan,nan,0.0,0.0,0.0,8.0,2.0,65.0,nan,nan,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,nan,0,0,19,2019-11-28 11:08:59
Marton Pool Baschurch,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0,0.0,0.0,0,0.0,0,0,(0),0,0,0,0,0,0,0,(0),0,0,0,0,0,(0),0.0,0,0.0,nan,0,0,19,2019-11-28 11:08:59
Mary Stevens Park,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0.0,0,0.0,nan,0,0,19,2019-11-28 11:08:59
Mawddach Estuary,0.0,0.0,0.0,nan,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,nan,nan,nan,0,0,nan,nan,nan,0,0,0,0,0,0,0,0,0,(0),0.0,0,0.0,nan,0,0,19,2019-11-28 11:08:59
Meadow Lane Gravel Pits,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,7.0,0.0,0.0,0.0,0.0,0.0,1Supplementary visit under the WeBS Core Count SurveyWeBS,0.0,0.0,0,1.0,1,1,0,0,0,0,0,0,0,nan,nan,0,4Supplementary visit under the WeBS Core Count SurveyWeBS,0,nan,nan,nan,nan,nan,0.0,nan,0,0,19,2019-11-28 11:08:59
Medina Estuary,nan,nan,nan,nan,(0),nan,nan,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,2,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,nan,0,0,20,2019-11-28 11:09:40
Medmerry RSPB Reserve,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,1,0,0.0,nan,0,0,20,2019-11-28 11:09:40
Medway Estuary,100.0,3.0,0.0,0.0,(0),52.0,1000.0,35.0,0.0,6.0,(0),10,0.0,0,0.0,0,0.0,1,1.0,0,(0),0,(0),(0),0,0.0,0,0,0,0,0.0,0,0,0,9,0,0,0,0,0.0,nan,0,0,20,2019-11-28 11:09:40
Melbost Sands and Broad Bay (Lewis),0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,nan,0.0,nan,0.0,0,0.0,nan,nan,0,0,0,0,0,nan,0.0,0,0,0,0,0.0,(0),0,0,(0),(0),nan,0,nan,nan,nan,0,0,20,2019-11-28 11:09:40
Melby,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0.0,0,0,0,0,0.0,0,0,3,0,0,0,0,0,nan,nan,0,0,20,2019-11-28 11:09:40
Mepal Gravel Pits,0.0,0.0,0.0,0.0,0,0.0,0.0,nan,nan,0.0,0,0,0.0,0,0.0,0,0.0,nan,0.0,0,0,nan,nan,nan,nan,nan,nan,0,1,0,0.0,0,0,0,0,0,0,nan,nan,nan,nan,0,0,20,2019-11-28 11:09:40
Mere Sands Wood Nature Reserve,nan,nan,nan,nan,nan,nan,4.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,nan,0,0,20,2019-11-28 11:09:40
Merryton Haughs,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,nan,nan,nan,nan,1,0,0,0.0,0,(0),nan,nan,nan,0,(0),nan,nan,nan,0,0,20,2019-11-28 11:09:40
Mersehead RSPB Reserve,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,0.0,nan,nan,0,0,0,0,0.0,0,nan,5WWT/JNCC National Grey Goose Censusnull,0,nan,0,0,0,0,0,0,nan,nan,nan,nan,0,0,20,2019-11-28 11:09:40
Mersey Estuary,9.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1.0,Nov,0,0,20,2019-11-28 11:09:40
Messingham Sand Quarries,0.0,0.0,0.0,0.0,0,nan,0.0,0.0,0.0,nan,0,0,0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0,0,nan,nan,0.0,0,0,0,1,0,0,0,0,0.0,nan,0,0,20,2019-11-28 11:09:40
Middle Tame Valley Gravel Pits,0.0,2.0,1.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,16,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,(0),0,0,0,0,0.0,nan,0,0,20,2019-11-28 11:09:40
Mill Dam and Balfour Mains Pools,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,3.0,0,3.0,1,0.0,1,0,0,0,0,1,0.0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0.0,nan,0,0,20,2019-11-28 11:09:40
Millersneuk Marsh,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,1.0,(0),(0),0,(0),0.0,(0),(0),(0),(0),(0),nan,nan,nan,nan,nan,0,0,20,2019-11-28 11:09:40
Mochrum Loch Maybole,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,nan,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,nan,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,nan,0,0,20,2019-11-28 11:09:40
Montrose Basin,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,(1),0.0,(1),0.0,3,1.0,2,0.0,0,0,0,0,0,0,0.0,0,1Standard visit under the WeBS Low Tide Count SurveyWeBS,0,0,0.0,1,0,32Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,0,0,0,0,(0),0.0,nan,0,0,20,2019-11-28 11:09:40
Mountcastle Quarry,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0.0,0,0,0,0,0.0,0,0,(0),0,0,0,0,1,0.0,nan,0,0,20,2019-11-28 11:09:40
Nafferton Mere,nan,0.0,nan,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,2,(0),0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,(0),0,0,0,nan,0.0,nan,0,0,20,2019-11-28 11:09:40
Nene Washes,0.0,0.0,0.0,0.0,0,0.0,0.0,220.0,nan,nan,0,0,0.0,0,6.0,71,0.0,70,0.0,16,2,0,0,0,8,0.0,0,0,0,14,17.0,0,25,0,0,0,0,0,(0),0.0,nan,0,0,20,2019-11-28 11:09:40
Nevern Estuary,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,(0),0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,nan,0,0,20,2019-11-28 11:09:40
Newington Quarry,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,2,0.0,nan,0,0,20,2019-11-28 11:09:40
Newport Pagnell Gravel Pits,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0,0,0.0,0,0.0,(0),0.0,0,1.0,0,0,0,0,3,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,nan,0,0,20,2019-11-28 11:09:40
Newton Pool,nan,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,nan,0,0.0,0,0.0,0,nan,nan,nan,nan,0,0,0,0.0,0,0,0,nan,0.0,0,76Icelandic-breeding Goose CensusWildfowl and Wetlands Trust,120,0,0,0,0,0,0.0,nan,0,0,20,2019-11-28 11:09:40
Newtown Estuary,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,38,1.0,(0),0.0,0,0,0,0,0,0,0.0,(0),(0),0,0,7.0,0,(0),0,0,(0),0,0,(0),0.0,nan,0,0,20,2019-11-28 11:09:40
Nocton Fen,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,0,nan,0.0,0,nan,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,3,0.0,0,0,0,0,0,0,nan,nan,nan,nan,0,0,20,2019-11-28 11:09:40
Nor Wick and Skaw,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0.0,0,0,0,0,1.0,0,0,11,0,0,0,nan,0,0.0,nan,0,0,20,2019-11-28 11:09:40
North Hykeham Gravel Pits,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,0,0,0,nan,8,0.0,0,0,(0),0,0.0,0,(0),0,0,(0),(0),nan,nan,nan,nan,0,0,20,2019-11-28 11:09:40
North West Solent,14.0,0.0,0.0,0.0,1,2.0,0.0,8.0,0.0,0.0,(0),0,0.0,0,0.0,11,0.0,0,1.0,(0),0,(0),(0),2,(0),0.0,0,0,1,0,0.0,0,34,0,0,0,0,0,(0),0.0,nan,0,0,20,2019-11-28 11:09:40
Ogmore Estuary,nan,nan,nan,0.0,0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,0.0,0,0.0,(0),0.0,(0),(0),0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,2.0,Jan,0,0,20,2019-11-28 11:09:40
Oitir Mhor to Loch Paible (including Kirkibost) (North Uist),nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0,nan,0,0,0,0,0.0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0.0,nan,0,0,20,2019-11-28 11:09:40
Old England Loch,3.0,0.0,4.0,nan,nan,nan,nan,0.0,nan,nan,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,nan,nan,nan,nan,nan,0,0,0,nan,0,0,21,2019-11-28 11:10:19
Orchardleigh Lake,0.0,0.0,0.0,0.0,0,0,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,nan,0,0,21,2019-11-28 11:10:19
Otter Estuary,0.0,0.0,0.0,0.0,0,0,0.0,0.0,3,1.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,nan,0,0,21,2019-11-28 11:10:19
Oulton Marshes,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,26,(0),0,0,nan,nan,nan,nan,0,0,21,2019-11-28 11:10:19
Ouse Fen and Pits (Hanson/RSPB),nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,1Supplementary visit under the WeBS Core Count SurveyWeBS,0,1Supplementary visit under the WeBS Core Count SurveyWeBS,2,1.0,1,1.0,1,0,nan,0,0.0,3.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,nan,0,0,21,2019-11-28 11:10:19
Outer Ards Shoreline,nan,nan,nan,nan,nan,nan,nan,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,(0),0.0,0,0,nan,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,1,0,0,nan,0,0,21,2019-11-28 11:10:19
Pagham Harbour,0.0,0.0,10.0,0.0,(0),(0),117.0,2.0,0,0.0,0,0,0,0,0,17,0,0,3.0,0,0.0,0,5,13.0,2,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,1Standard visit under the WeBS Low Tide Count SurveyWeBS,0,0,nan,0,0,21,2019-11-28 11:10:19
Parsonage Reservoir,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,2,0,nan,0,0,0,0,nan,0,0,21,2019-11-28 11:10:19
Pentney GP,nan,nan,nan,nan,nan,nan,nan,0.0,0,4.0,10,nan,0,0,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4,0.0,0,0,0,nan,nan,nan,0,nan,0,0,21,2019-11-28 11:10:19
Petworth Park Lakes,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,nan,nan,nan,0,0.0,0,0.0,(0),0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,nan,0,0,21,2019-11-28 11:10:19
Piltanton and Luce Estuaries,nan,nan,nan,0.0,nan,nan,nan,nan,0,0.0,nan,0,0,(0),(0),0,0,(0),0.0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0,0,0,0,0,0,0,nan,0,0,21,2019-11-28 11:10:19
Pirton Pool,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,nan,nan,0,0,0.0,0,0.0,0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0,0,0,0,0,0,0,nan,0,0,21,2019-11-28 11:10:19
Point of Ayre Gravel Pit,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,1,0.0,1.0,0.0,0.0,1.0,0,0,0.0,nan,nan,nan,0,0,0,0,nan,0,0,21,2019-11-28 11:10:19
Polemere,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,6,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0.0,0,0,0,0,0,0,0,nan,0,0,21,2019-11-28 11:10:19
Pond of Drummond,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,1,0,0,0,0,0,0.0,0,0.0,0,0,nan,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,nan,0,0,21,2019-11-28 11:10:19
Poole Harbour,0.0,0.0,0.0,261.0,1,0,1.0,13.0,0,23.0,0,117,(0),(0),0,(0),0,0,10.0,0,7.0,2,0,2.0,1,0.0,0.0,23.0,0.0,0.0,0,0,0.0,0,0,0,0,(0),0,0,nan,0,0,21,2019-11-28 11:10:19
Porlock Marsh,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,0,nan,0,0,21,2019-11-28 11:10:19
Porth Hellick Pool,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,6,0,nan,nan,0,0,nan,0,0,21,2019-11-28 11:10:19
Portsmouth Harbour,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,(0),0,0,0,0,0,0,0.0,0,0.0,(0),0,0.0,(0),0.0,0.0,0.0,0.0,1.0,(0),(0),0.0,(0),(0),0,(0),0,(0),(0),nan,0,0,21,2019-11-28 11:10:19
Powdermill Reservoir,0.0,0.0,nan,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,(0),0.0,(0),0.0,0.0,0.0,0.0,0.0,(0),0,0.0,0,0,(0),0,0,0,0,nan,0,0,21,2019-11-28 11:10:19
Priory Country Park (Barkers Lane Gravel Pit),nan,0.0,0.0,nan,0,0,0.0,0.0,0,0.0,0,0,0,0,0,(0),0,0,nan,0,0.0,0,0,0.0,0,0.0,nan,nan,nan,0.0,0,0,0.0,0,0,0,0,0,0,0,nan,0,0,21,2019-11-28 11:10:19
Priory Water and Kirby Lakes,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,1,0,0.0,0,1.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,2.0,0,0,0,0,0,0,0,nan,0,0,21,2019-11-28 11:10:19
Pugneys Country Park Lakes,nan,nan,0.0,9.0,0,2,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1,0,0,0,0,0,0,nan,0,0,21,2019-11-28 11:10:19
Queen Elizabeth II Country Park Lakes,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,1,0,0,0,nan,0,0,21,2019-11-28 11:10:19
Radwell Lakes,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,0.0,0,0,0,0,nan,0,nan,nan,nan,nan,46.0,0,0,1.0,0,1.0,nan,nan,0.0,0.0,0,2,0.0,0,0,0,0,0,2,0,nan,0,0,21,2019-11-28 11:10:19
